Unnamed: 0,id,scrape_id,last_scraped,source,host_id,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
2605,798782357285533955,20241220045231,2024-12-20,city scrape,490171197,2022-12-04,within an hour,100%,99%,t,1,t,t,Navile,44.523467,11.331424,Entire rental unit,Entire home/apt,5,1.0,1 bath,1.0,4.0,"[""Wine glasses"", ""Dining table"", ""Bidet"", ""Laundromat nearby"", ""Private hot tub - available all year, open 24 hours"", ""Smoke alarm"", ""Microwave"", ""Cleaning available during stay"", ""Books and reading material"", ""Ceiling fan"", ""Blender"", ""Single level home"", ""Hair dryer"", ""Bed linens"", ""Iron"", ""Courtyard view"", ""Shared backyard \u2013 Fully fenced"", ""Hangers"", ""Hot water kettle"", ""Single oven"", ""Clothing storage: closet, wardrobe, and dresser"", ""Central heating"", ""43 inch HDTV with standard cable, premium cable, Amazon Prime Video"", ""Carbon monoxide alarm"", ""Outdoor dining area"", ""Shower gel"", ""Refrigerator"", ""Free street parking"", ""Safe"", ""Body soap"", ""Dishes and silverware"", ""Outdoor furniture"", ""Window guards"", ""Pets allowed"", ""Smoking allowed"", ""Drying rack for clothing"", ""Private entrance"", ""Free washer \u2013 In unit"", ""Private patio or balcony"", ""Essentials"", ""Fast wifi \u2013 92 Mbps"", ""Freezer"", ""Air conditioning"", ""Host greets you"", ""Conditioner"", ""Cleaning products"", ""Hot water"", ""Coffee maker: espresso machine, pour-over coffee"", ""Shampoo"", ""Coffee"", ""First aid kit"", ""Room-darkening shades"", ""Baking sheet"", ""Cooking basics"", ""Bathtub"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Long term stays allowed"", ""Portable fans"", ""Luggage dropoff allowed"", ""Toaster"", ""Kitchen""]",$53.00,2,40,5,19,26,271,137,62,2,2023-01-15,2024-11-27,4.9,4.92,4.81,4.91,4.93,4.57,4.84,,f,1,1,0,0,5.82
2606,799187438291813953,20241220045231,2024-12-20,city scrape,494798494,2023-01-07,,,,f,1,t,t,Santo Stefano,44.49069,11.34724,Entire vacation home,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""TV"", ""Dining table"", ""Bidet"", ""Smoke alarm"", ""Washer"", ""Cleaning available during stay"", ""Clothing storage"", ""Blender"", ""Wifi"", ""Hair dryer"", ""Bed linens"", ""Iron"", ""Paid parking off premises"", ""Hangers"", ""Hot water kettle"", ""Single oven"", ""Carbon monoxide alarm"", ""Elevator"", ""Shower gel"", ""Refrigerator"", ""Indoor fireplace"", ""Body soap"", ""Coffee maker"", ""Dishes and silverware"", ""Dryer"", ""Drying rack for clothing"", ""Private entrance"", ""Breakfast"", ""Changing table"", ""Essentials"", ""Freezer"", ""Free parking on premises"", ""Paid parking on premises"", ""Heating"", ""Cleaning products"", ""Hot water"", ""Shampoo"", ""Coffee"", ""First aid kit"", ""Room-darkening shades"", ""Cooking basics"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Long term stays allowed"", ""Portable fans"", ""Luggage dropoff allowed"", ""Kitchen""]",$690.00,1,365,27,57,87,329,1,0,0,2023-07-16,2023-07-16,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,1,1,0,0,0.06
2608,799999653533602066,20241220045231,2024-12-20,city scrape,494998860,2023-01-08,within an hour,100%,100%,f,2,t,t,Porto - Saragozza,44.48974,11.33666,Entire rental unit,Entire home/apt,5,1.0,1 bath,1.0,6.0,"[""TV"", ""Dining table"", ""Bidet"", ""Microwave"", ""Clothing storage"", ""Wifi"", ""Hair dryer"", ""Bed linens"", ""Iron"", ""Gas stove"", ""Hangers"", ""Shower gel"", ""Refrigerator"", ""Body soap"", ""Coffee maker"", ""Dishes and silverware"", ""Drying rack for clothing"", ""Mosquito net"", ""Essentials"", ""Host greets you"", ""Conditioner"", ""Heating"", ""Cleaning products"", ""Shared patio or balcony"", ""Hot water"", ""Shampoo"", ""Cooking basics"", ""Bathtub"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Portable fans"", ""Kitchen""]",$110.00,1,7,0,0,4,184,16,0,0,2023-01-29,2023-07-01,4.44,4.63,4.56,4.5,4.63,4.75,4.44,,t,2,1,1,0,0.69
2611,801152577757958254,20241220045231,2024-12-20,city scrape,429385426,2021-10-28,within an hour,100%,100%,f,6,t,t,San Donato - San Vitale,44.50516,11.36284,Entire rental unit,Entire home/apt,10,2.5,2.5 baths,5.0,7.0,"[""TV"", ""Bidet"", ""Clothing storage: closet and dresser"", ""Washer"", ""Wifi"", ""Hair dryer"", ""Bed linens"", ""Central heating"", ""Outdoor dining area"", ""Shower gel"", ""Body soap"", ""Pets allowed"", ""Essentials"", ""Free parking on premises"", ""Paid parking on premises"", ""Air conditioning"", ""BBQ grill"", ""Hot water"", ""Shampoo"", ""Kitchen""]",$278.00,2,365,24,47,58,58,51,26,2,2023-03-26,2024-12-02,4.73,4.75,4.69,4.9,4.82,4.55,4.63,IT037006C26TA3QF2Z,t,3,3,0,0,2.41
2612,801192838556495513,20241220045231,2024-12-20,city scrape,487811050,2022-11-15,within an hour,100%,97%,f,179,t,t,Porto - Saragozza,44.4961872,11.3265962,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,1.0,"[""TV"", ""Dining table"", ""Bidet"", ""Microwave"", ""Washer"", ""Wifi"", ""Hair dryer"", ""Bed linens"", ""Stove"", ""Shower gel"", ""Refrigerator"", ""Dishes and silverware"", ""Essentials"", ""Freezer"", ""Heating"", ""Hot water"", ""Shampoo"", ""Clothing storage: closet"", ""Cooking basics"", ""Toaster"", ""Kitchen""]",$68.00,1,47,0,0,0,110,2,0,0,2023-02-01,2023-02-05,4.0,4.5,3.0,4.5,4.0,4.5,3.0,,t,168,167,1,0,0.09
2613,801899345058128937,20241220045231,2024-12-20,city scrape,487811050,2022-11-15,within an hour,100%,97%,f,179,t,t,Navile,44.5080487,11.3420943,Entire rental unit,Entire home/apt,6,1.0,1 bath,2.0,3.0,"[""TV"", ""Dining table"", ""Bidet"", ""Microwave"", ""Clothing storage"", ""Wifi"", ""Hair dryer"", ""Bed linens"", ""Stove"", ""Hot water kettle"", ""Free washer \u2013 In building"", ""Outdoor dining area"", ""Shower gel"", ""Refrigerator"", ""Body soap"", ""Dishes and silverware"", ""Outdoor furniture"", ""Private patio or balcony"", ""Essentials"", ""Freezer"", ""Air conditioning"", ""Heating"", ""Hot water"", ""Shampoo"", ""Dishwasher"", ""Cooking basics"", ""Crib - available upon request"", ""Kitchen""]",$138.00,1,47,24,50,77,339,23,3,0,2021-07-26,2024-10-27,4.57,4.65,4.48,4.91,4.57,4.78,4.43,IT037006B4MTZTIJ97,t,168,167,1,0,0.55
2614,801910929958564649,20241220045231,2024-12-20,city scrape,495480588,2023-01-11,,,,f,1,f,t,Savena,44.46514,11.37135,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Bidet"", ""Clothing storage: closet and dresser"", ""Washer"", ""Hair dryer"", ""Bed linens"", ""Iron"", ""Backyard"", ""Hangers"", ""Central heating"", ""Refrigerator"", ""Body soap"", ""Coffee maker"", ""Dishes and silverware"", ""Drying rack for clothing"", ""Essentials"", ""Patio or balcony"", ""Cleaning products"", ""Hot water"", ""Shampoo"", ""Cooking basics"", ""Bathtub"", ""Extra pillows and blankets"", ""Kitchen""]",$150.00,5,28,28,58,88,363,0,0,0,,,,,,,,,,,f,1,1,0,0,
2615,801920831862977637,20241220045231,2024-12-20,city scrape,487811050,2022-11-15,within an hour,100%,97%,f,179,t,t,Navile,44.5080487,11.3420943,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""TV"", ""Dining table"", ""Bidet"", ""Microwave"", ""Wifi"", ""Hair dryer"", ""Bed linens"", ""Stove"", ""Hot water kettle"", ""Outdoor dining area"", ""Shower gel"", ""Refrigerator"", ""Body soap"", ""Dishes and silverware"", ""Essentials"", ""Freezer"", ""Air conditioning"", ""Patio or balcony"", ""Heating"", ""Hot water"", ""Shampoo"", ""Clothing storage: closet"", ""Washer \u2013\u00a0In building"", ""Cooking basics"", ""Crib - available upon request"", ""Kitchen""]",$75.00,1,47,21,51,81,355,3,0,0,2022-05-05,2022-07-06,4.33,4.67,4.67,4.67,4.67,5.0,4.0,IT037006B4WVELEYS9,t,168,167,1,0,0.09
2616,801929662335965717,20241220045231,2024-12-20,city scrape,487811050,2022-11-15,within an hour,100%,97%,f,179,t,t,Navile,44.5080487,11.3420943,Entire rental unit,Entire home/apt,4,1.0,1 bath,0.0,2.0,"[""TV"", ""Dining table"", ""Bidet"", ""Microwave"", ""Wifi"", ""Hair dryer"", ""Bed linens"", ""Stove"", ""Hot water kettle"", ""Shower gel"", ""Refrigerator"", ""Clothing storage: dresser"", ""Body soap"", ""Dishes and silverware"", ""Essentials"", ""Freezer"", ""Air conditioning"", ""Heating"", ""Hot water"", ""Shampoo"", ""Washer \u2013\u00a0In building"", ""Cooking basics"", ""Crib - available upon request"", ""Kitchen""]",$75.00,1,47,28,54,80,347,12,1,0,2022-08-05,2023-12-22,4.83,4.83,4.75,4.92,4.92,4.58,4.58,IT037006B4CPXD5V2E,t,168,167,1,0,0.41
2617,801935664652909171,20241220045231,2024-12-20,city scrape,487811050,2022-11-15,within an hour,100%,97%,f,179,t,t,Navile,44.5080487,11.3420943,Entire rental unit,Entire home/apt,4,1.0,1 bath,0.0,2.0,"[""TV"", ""Dining table"", ""Bidet"", ""Microwave"", ""Wifi"", ""Hair dryer"", ""Bed linens"", ""Stove"", ""Hot water kettle"", ""Free washer \u2013 In building"", ""Outdoor dining area"", ""Shower gel"", ""Refrigerator"", ""Body soap"", ""Dishes and silverware"", ""Outdoor furniture"", ""Essentials"", ""Freezer"", ""Air conditioning"", ""Patio or balcony"", ""Heating"", ""Hot water"", ""Shampoo"", ""Clothing storage: closet"", ""Crib - available upon request"", ""Kitchen""]",$77.00,1,47,18,48,76,347,5,1,0,2021-09-16,2024-06-20,5.0,4.8,4.6,5.0,4.8,4.8,4.6,IT037006B4H5AV5TIR,t,168,167,1,0,0.13
