Unnamed: 0,id,scrape_id,last_scraped,source,host_id,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
139,4296228,20241200000000.0,20/12/24,city scrape,22303074,08/10/14,,,,f,2,t,t,Santo Stefano,44.4792,11.33516,Entire rental unit,Entire home/apt,2,1.0,1 bath,2.0,2.0,"[""TV"", ""Microwave"", ""Wifi"", ""Hair dryer"", ""Bed linens"", ""Stove"", ""Hangers"", ""Free street parking"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Washer \u2013\u00a0In unit"", ""Pets allowed"", ""Essentials"", ""Air conditioning"", ""Host greets you"", ""Heating"", ""Hot water"", ""Shampoo"", ""Cooking basics"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Kitchen""]",$140.00,3,365,0,0,0,0,17,0,0,02/01/15,10/11/19,4.53,4.71,4.71,4.76,4.71,4.0,4.41,IT037006C2MKRKUF3N,f,2,2,0,0,0.14
140,4349939,20241200000000.0,20/12/24,city scrape,22303074,08/10/14,,,,f,2,t,t,Santo Stefano,44.47871,11.33482,Entire rental unit,Entire home/apt,2,1.0,1 bath,2.0,2.0,"[""TV"", ""Microwave"", ""Wifi"", ""Hair dryer"", ""Bed linens"", ""Stove"", ""Hangers"", ""Free street parking"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Washer \u2013\u00a0In unit"", ""Pets allowed"", ""Essentials"", ""Air conditioning"", ""Host greets you"", ""Heating"", ""Hot water"", ""Shampoo"", ""Cooking basics"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Kitchen""]",$140.00,3,365,0,0,0,0,23,0,0,02/04/15,15/10/19,4.43,4.81,4.82,4.82,4.82,4.32,4.36,IT037006C2MKRKUF3N,f,2,2,0,0,0.19
197,6620330,20241200000000.0,20/12/24,city scrape,10565373,11/12/13,within an hour,100%,98%,t,19,t,t,Borgo Panigale - Reno,44.51472,11.28494,Entire vacation home,Entire home/apt,6,1.0,1 bath,2.0,6.0,"[""TV"", ""Smoke alarm"", ""Microwave"", ""Washer"", ""Wifi"", ""Hair dryer"", ""Oven"", ""Children\u2019s books and toys"", ""Iron"", ""Children\u2019s dinnerware"", ""Stove"", ""Backyard"", ""Hangers"", ""Pack \u2019n play/Travel crib"", ""Keypad"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Exterior security cameras on property"", ""Essentials"", ""Free parking on premises"", ""Air conditioning"", ""Crib"", ""Patio or balcony"", ""Heating"", ""Hot water"", ""Shampoo"", ""Self check-in"", ""Dishwasher"", ""Room-darkening shades"", ""Cooking basics"", ""High chair"", ""Long term stays allowed"", ""Luggage dropoff allowed"", ""Kitchen""]",$117.00,1,1125,25,40,40,40,79,3,0,16/06/15,05/09/24,4.84,4.89,4.91,4.94,4.96,4.51,4.77,IT037006B4QCSUMSZL,t,19,19,0,0,0.68
238,8013326,20241200000000.0,20/12/24,city scrape,10565373,11/12/13,within an hour,100%,98%,t,19,t,t,San Donato - San Vitale,44.51783,11.3953,Entire vacation home,Entire home/apt,5,1.5,1.5 baths,1.0,4.0,"[""TV"", ""Smoke alarm"", ""Microwave"", ""Washer"", ""Wifi"", ""Hair dryer"", ""Oven"", ""Children\u2019s books and toys"", ""Iron"", ""Stove"", ""Backyard"", ""Hangers"", ""Keypad"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Essentials"", ""Free parking on premises"", ""Air conditioning"", ""Crib"", ""Patio or balcony"", ""Heating"", ""Hot water"", ""Shampoo"", ""Self check-in"", ""Dishwasher"", ""Cooking basics"", ""High chair"", ""Long term stays allowed"", ""Luggage dropoff allowed"", ""Kitchen""]",$285.00,1,1125,9,21,21,21,29,1,0,09/10/15,24/07/24,4.72,4.83,4.93,5.0,5.0,4.21,4.69,IT037006B4QCSUMSZL,t,19,19,0,0,0.26
277,9501027,20241200000000.0,20/12/24,city scrape,49238254,17/11/15,within an hour,100%,100%,t,3,t,t,Santo Stefano,44.49548,11.34685,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Bidet"", ""Smoke alarm"", ""Microwave"", ""TV with Netflix"", ""Wifi"", ""Hair dryer"", ""Bed linens"", ""Iron"", ""Paid parking off premises"", ""Hangers"", ""Hot water kettle"", ""Pack \u2019n play/Travel crib"", ""Carbon monoxide alarm"", ""Babysitter recommendations"", ""AC - split type ductless system"", ""Refrigerator"", ""Body soap"", ""Dishes and silverware"", ""Essentials"", ""Coffee maker: espresso machine"", ""Host greets you"", ""Crib"", ""Heating"", ""City skyline view"", ""Hot water"", ""Shampoo"", ""First aid kit"", ""Franke stainless steel gas stove"", ""Dishwasher"", ""Fire extinguisher"", ""Cooking basics"", ""High chair"", ""Mini fridge"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Baby bath"", ""Kitchen""]",$97.00,3,15,12,24,35,35,156,17,0,03/01/16,30/10/24,4.97,4.99,5.0,5.0,4.98,4.98,4.91,IT037006C2CMSUHLMG,f,3,3,0,0,1.43
287,10038099,20241200000000.0,20/12/24,city scrape,49238254,17/11/15,within an hour,100%,100%,t,3,t,t,Santo Stefano,44.49547,11.34689,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,"[""Bidet"", ""Smoke alarm"", ""Microwave"", ""TV with Netflix"", ""Wifi"", ""Hair dryer"", ""Bed linens"", ""Iron"", ""Paid parking off premises"", ""Courtyard view"", ""Hangers"", ""Hot water kettle"", ""Pack \u2019n play/Travel crib"", ""Carbon monoxide alarm"", ""Babysitter recommendations"", ""AC - split type ductless system"", ""Refrigerator"", ""Body soap"", ""Indesit stainless steel gas stove"", ""Dishes and silverware"", ""Board games"", ""Exterior security cameras on property"", ""Essentials"", ""Coffee maker: espresso machine"", ""Host greets you"", ""Crib"", ""Heating"", ""City skyline view"", ""Hot water"", ""Shampoo"", ""First aid kit"", ""Dishwasher"", ""Fire extinguisher"", ""Cooking basics"", ""High chair"", ""Mini fridge"", ""Extra pillows and blankets"", ""Baby bath"", ""Kitchen""]",$106.00,3,15,15,36,47,47,83,5,0,02/01/16,20/10/24,4.96,4.94,5.0,5.0,5.0,4.98,4.92,IT037006C2TVW37MON,f,3,3,0,0,0.76
288,10038529,20241200000000.0,20/12/24,city scrape,49238254,17/11/15,within an hour,100%,100%,t,3,t,t,Santo Stefano,44.49547,11.34686,Entire rental unit,Entire home/apt,3,1.0,1 bath,2.0,2.0,"[""Smoke alarm"", ""Microwave"", ""Wifi"", ""Single level home"", ""Hair dryer"", ""Bed linens"", ""Iron"", ""Paid parking off premises"", ""Hangers"", ""Pack \u2019n play/Travel crib"", ""Carbon monoxide alarm"", ""Babysitter recommendations"", ""AC - split type ductless system"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Private entrance"", ""Essentials"", ""32 inch HDTV with Netflix"", ""Host greets you"", ""Crib"", ""Heating"", ""City skyline view"", ""Hot water"", ""Shampoo"", ""First aid kit"", ""Dishwasher"", ""Bread maker"", ""Cooking basics"", ""High chair"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Electrolux stainless steel gas stove"", ""Baby bath"", ""Kitchen""]",$124.00,3,15,7,24,35,35,124,11,0,02/01/16,08/11/24,4.98,5.0,5.0,4.93,4.98,4.99,4.9,IT037006C2KVYGM2RI,f,3,3,0,0,1.14
308,10740672,20241200000000.0,20/12/24,city scrape,10565373,11/12/13,within an hour,100%,98%,t,19,t,t,Borgo Panigale - Reno,44.51471,11.28496,Entire vacation home,Entire home/apt,6,1.0,1 bath,1.0,4.0,"[""TV"", ""Smoke alarm"", ""Microwave"", ""Washer"", ""Wifi"", ""Hair dryer"", ""Oven"", ""Children\u2019s books and toys"", ""Iron"", ""Children\u2019s dinnerware"", ""Hangers"", ""Pack \u2019n play/Travel crib"", ""Babysitter recommendations"", ""Keypad"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Window guards"", ""Essentials"", ""Free parking on premises"", ""Air conditioning"", ""Crib"", ""Heating"", ""Hot water"", ""Shampoo"", ""Self check-in"", ""Room-darkening shades"", ""Cooking basics"", ""High chair"", ""Long term stays allowed"", ""Luggage dropoff allowed"", ""Kitchen""]",$110.00,1,1125,25,40,40,40,50,2,0,28/02/16,27/07/24,4.68,4.69,4.92,4.88,4.92,4.4,4.6,IT037006B4QCSUMSZL,t,19,19,0,0,0.47
795,23667917,20241200000000.0,20/12/24,city scrape,10565373,11/12/13,within an hour,100%,98%,t,19,t,t,San Donato - San Vitale,44.50493,11.37239,Entire vacation home,Entire home/apt,4,1.0,1 bath,1.0,3.0,"[""Induction stove"", ""Wine glasses"", ""Dining table"", ""Clothing storage: closet and dresser"", ""Heating - split type ductless system"", ""Laundromat nearby"", ""Smoke alarm"", ""Microwave"", ""Free driveway parking on premises \u2013 1 space"", ""Books and reading material"", ""Wifi"", ""Single level home"", ""Hair dryer"", ""Bed linens"", ""Iron"", ""32 inch HDTV"", ""Children\u2019s dinnerware"", ""Backyard"", ""Hangers"", ""Pack \u2019n play/Travel crib"", ""Keypad"", ""AC - split type ductless system"", ""Shower gel"", ""Refrigerator"", ""Safe"", ""Body soap"", ""Dishes and silverware"", ""Outdoor furniture"", ""Standalone high chair - available upon request"", ""Drying rack for clothing"", ""Private entrance"", ""Free washer \u2013 In unit"", ""Exterior security cameras on property"", ""Essentials"", ""Freezer"", ""Coffee maker: espresso machine"", ""Cleaning products"", ""Hot water"", ""Shampoo"", ""Self check-in"", ""Dishwasher"", ""Room-darkening shades"", ""Cooking basics"", ""Crib - available upon request"", ""Dedicated workspace"", ""Long term stays allowed"", ""Luggage dropoff allowed"", ""Kitchen""]",$146.00,1,1124,17,32,32,32,14,0,0,17/11/19,16/07/23,4.71,4.64,4.71,4.93,4.79,4.79,4.71,IT037006B4QCSUMSZL,t,19,19,0,0,0.23
821,24040152,20241200000000.0,20/12/24,city scrape,10565373,11/12/13,within an hour,100%,98%,t,19,t,t,San Donato - San Vitale,44.50468,11.37389,Entire vacation home,Entire home/apt,5,1.0,1 bath,2.0,6.0,"[""TV"", ""Smoke alarm"", ""Microwave"", ""Washer"", ""Single level home"", ""Hair dryer"", ""Oven"", ""Children\u2019s books and toys"", ""Bed linens"", ""Iron"", ""Children\u2019s dinnerware"", ""Stove"", ""Backyard"", ""Hangers"", ""Pack \u2019n play/Travel crib"", ""Babysitter recommendations"", ""Keypad"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Private entrance"", ""Exterior security cameras on property"", ""Fast wifi \u2013 260 Mbps"", ""Essentials"", ""Free parking on premises"", ""Air conditioning"", ""Crib"", ""Patio or balcony"", ""Heating"", ""Hot water"", ""Shampoo"", ""Self check-in"", ""Room-darkening shades"", ""Fire extinguisher"", ""Cooking basics"", ""High chair"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Luggage dropoff allowed"", ""Kitchen""]",$189.00,1,1124,13,28,28,28,35,8,0,31/03/18,17/11/24,4.57,4.6,4.69,4.77,4.89,4.63,4.43,IT037006B4QCSUMSZL,t,19,19,0,0,0.43
