Unnamed: 0,scrape_id,source,host_since,host_response_rate,host_is_superhost,host_has_profile_pic,neighbourhood_cleansed,longitude,room_type,bathrooms,bedrooms,amenities,minimum_nights,availability_30,availability_90,number_of_reviews,number_of_reviews_l30d,last_review,review_scores_accuracy,review_scores_checkin,review_scores_location,license,calculated_host_listings_count,calculated_host_listings_count_private_rooms,reviews_per_month
442,20241220045231,city scrape,2016-10-14,100%,t,t,Navile,11.353731,Entire home/apt,1.0,1.0,"[""TV"", ""Smoke alarm"", ""Wifi"", ""Hair dryer"", ""Oven"", ""Bed linens"", ""Iron"", ""Stove"", ""Hangers"", ""Pack \u2019n play/Travel crib"", ""Carbon monoxide alarm"", ""Elevator"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Breakfast"", ""Essentials"", ""Free parking on premises"", ""Air conditioning"", ""Patio or balcony"", ""Heating"", ""Building staff"", ""Hot water"", ""Shampoo"", ""First aid kit"", ""Self check-in"", ""Cooking basics"", ""High chair"", ""Bathtub"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Kitchen""]",1,0,0,630,0,2024-11-17,4.93,4.94,4.5,IT037006C287SUDH4W,1,0,6.33
443,20241220045231,previous scrape,2013-07-29,100%,t,t,Porto - Saragozza,11.34308,Private room,,1.0,"[""TV"", ""Bidet"", ""Laundromat nearby"", ""Wifi"", ""Hair dryer"", ""Bed linens"", ""Ethernet connection"", ""Hot water kettle"", ""Pack \u2019n play/Travel crib"", ""Elevator"", ""Body soap"", ""Private entrance"", ""Essentials"", ""Air conditioning"", ""Crib"", ""Heating"", ""Hot water"", ""Shampoo"", ""Self check-in"", ""Mini fridge"", ""Long term stays allowed"", ""Smart lock""]",1,25,84,187,0,2024-05-31,4.86,4.77,4.96,IT037006B4XTPZ6247,10,4,1.9
444,20241220045231,previous scrape,2013-07-29,100%,t,t,Porto - Saragozza,11.34338,Private room,,1.0,"[""Shampoo"", ""Self check-in"", ""TV"", ""Dryer"", ""Smart lock"", ""Pack \u2019n play/Travel crib"", ""Elevator"", ""Long term stays allowed"", ""Essentials"", ""Air conditioning"", ""Crib"", ""Heating"", ""Wifi"", ""City skyline view"", ""Hair dryer"", ""Hot water"", ""Bed linens"", ""Ethernet connection""]",1,23,81,162,0,2024-02-03,4.86,4.84,4.92,IT037006B4XTPZ6247,10,4,1.64
445,20241220045231,city scrape,2013-07-29,100%,t,t,Porto - Saragozza,11.3422,Private room,1.0,1.0,"[""Shampoo"", ""Self check-in"", ""TV"", ""Dryer"", ""Smart lock"", ""Elevator"", ""Essentials"", ""Air conditioning"", ""Crib"", ""Heating"", ""Wifi"", ""Hair dryer"", ""Hot water"", ""Bed linens"", ""Ethernet connection""]",1,25,79,59,0,2024-08-05,4.9,4.89,4.95,IT037006B4XTPZ6247,10,4,0.6
446,20241220045231,city scrape,2016-10-18,,f,t,Navile,11.3561,Entire home/apt,1.0,2.0,"[""TV"", ""Wine glasses"", ""Dining table"", ""Bidet"", ""Smoke alarm"", ""Microwave"", ""Washer"", ""Cleaning available during stay"", ""Clothing storage"", ""Ceiling fan"", ""Wifi"", ""Single level home"", ""Hair dryer"", ""Oven"", ""Bed linens"", ""Iron"", ""Paid parking off premises"", ""Stove"", ""Backyard"", ""Hangers"", ""Carbon monoxide alarm"", ""Elevator"", ""Outdoor dining area"", ""Refrigerator"", ""Safe"", ""Body soap"", ""Coffee maker"", ""Dishes and silverware"", ""Smoking allowed"", ""Pets allowed"", ""Dryer"", ""Drying rack for clothing"", ""Mosquito net"", ""Essentials"", ""Freezer"", ""Free parking on premises"", ""Air conditioning"", ""Crib"", ""Conditioner"", ""Heating"", ""Patio or balcony"", ""Cleaning products"", ""Paid parking on premises"", ""Host greets you"", ""Hot water"", ""Shampoo"", ""Coffee"", ""First aid kit"", ""Room-darkening shades"", ""Fire extinguisher"", ""Cooking basics"", ""Extra pillows and blankets"", ""Portable fans"", ""Toaster"", ""Kitchen""]",4,4,17,37,0,2024-10-27,4.95,4.92,4.84,,1,0,0.37
447,20241220045231,city scrape,2016-09-22,71%,f,t,San Donato - San Vitale,11.37219,Private room,1.0,1.0,"[""Shampoo"", ""Hangers"", ""Bidet"", ""Bed linens"", ""Room-darkening shades"", ""Drying rack for clothing"", ""Essentials"", ""Free parking on premises"", ""Shower gel"", ""Clothing storage: wardrobe"", ""Heating"", ""Extra pillows and blankets"", ""Wifi"", ""Hair dryer"", ""Dedicated workspace"", ""Hot water"", ""Body soap""]",1,27,87,50,1,2024-11-24,4.88,4.88,4.66,,1,1,0.51
448,20241220045231,previous scrape,2015-07-27,,f,t,San Donato - San Vitale,11.38928,Private room,,,"[""Lock on bedroom door"", ""TV"", ""Wine glasses"", ""Dining table"", ""Bidet"", ""Microwave"", ""Washer"", ""Clothing storage"", ""Blender"", ""Wifi"", ""Hair dryer"", ""Oven"", ""Bed linens"", ""Iron"", ""Stove"", ""Hangers"", ""Shower gel"", ""Refrigerator"", ""Body soap"", ""Coffee maker"", ""Dishes and silverware"", ""Exterior security cameras on property"", ""Essentials"", ""Free parking on premises"", ""Air conditioning"", ""Host greets you"", ""Conditioner"", ""Heating"", ""Cleaning products"", ""Hot water"", ""Shampoo"", ""Room-darkening shades"", ""Cooking basics"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Coffee"", ""Toaster"", ""Kitchen""]",1,0,0,1,0,2024-05-20,5.0,5.0,5.0,,1,1,0.14
449,20241220045231,city scrape,2016-10-16,100%,t,t,Borgo Panigale - Reno,11.27352,Entire home/apt,1.0,1.0,"[""Microwave"", ""Washer"", ""Wifi"", ""Single level home"", ""Hair dryer"", ""Oven"", ""Bed linens"", ""Iron"", ""32 inch HDTV"", ""Gas stove"", ""Hangers"", ""Carbon monoxide alarm"", ""Outdoor dining area"", ""Free street parking"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Outdoor furniture"", ""Private entrance"", ""Garden view"", ""Private patio or balcony"", ""Essentials"", ""Free parking on premises"", ""Air conditioning"", ""Host greets you"", ""Heating"", ""Hot water"", ""Private backyard \u2013 Fully fenced"", ""Shampoo"", ""First aid kit"", ""Cooking basics"", ""Bathtub"", ""Dedicated workspace"", ""Long term stays allowed"", ""Luggage dropoff allowed"", ""Kitchen""]",2,21,59,23,0,2024-11-01,4.78,4.87,4.39,IT037006C2842HDMF5,2,0,0.25
450,20241220045231,city scrape,2014-05-17,100%,t,t,Santo Stefano,11.35989,Entire home/apt,1.0,1.0,"[""Dining table"", ""Bidet"", ""24 inch TV with Amazon Prime Video, Netflix"", ""Wifi"", ""Single level home"", ""Hair dryer"", ""Bed linens"", ""Iron"", ""Hangers"", ""Carbon monoxide alarm"", ""Drying rack for clothing"", ""Clothing storage: wardrobe and dresser"", ""Private entrance"", ""Free washer \u2013 In unit"", ""Essentials"", ""Coffee maker: espresso machine"", ""Host greets you"", ""Heating"", ""Hot water"", ""Paid street parking off premises"", ""Dedicated workspace"", ""Long term stays allowed"", ""Portable fans"", ""Luggage dropoff allowed"", ""Kitchen""]",5,15,75,128,0,2024-10-30,4.92,4.91,4.8,,1,0,1.29
451,20241220045231,city scrape,2016-07-29,100%,t,t,Santo Stefano,11.35330867767334,Entire home/apt,2.0,2.0,"[""Induction stove"", ""TV"", ""Wine glasses"", ""Dining table"", ""Bidet"", ""Microwave"", ""Cleaning available during stay"", ""Wifi"", ""Single level home"", ""Hair dryer"", ""Bed linens"", ""Iron"", ""Hangers"", ""Hot water kettle"", ""Free washer \u2013 In building"", ""Elevator"", ""Keypad"", ""AC - split type ductless system"", ""Shower gel"", ""Refrigerator"", ""Safe"", ""Body soap"", ""Dishes and silverware"", ""Outdoor furniture"", ""Standalone high chair - available upon request"", ""Drying rack for clothing"", ""Exterior security cameras on property"", ""Private patio or balcony"", ""Essentials"", ""Freezer"", ""Heating"", ""Hot water"", ""Pack \u2019n play/Travel crib - available upon request"", ""Shampoo"", ""Clothing storage: closet"", ""Self check-in"", ""Dishwasher"", ""Room-darkening shades"", ""Fire extinguisher"", ""Cooking basics"", ""Crib - available upon request"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Coffee"", ""Luggage dropoff allowed"", ""Free dryer \u2013 In building"", ""Kitchen""]",3,24,80,53,0,2024-10-30,4.85,4.91,4.94,IT037006B4URJHDOCL,19,0,0.56
452,20241220045231,city scrape,2013-04-22,100%,t,t,Porto - Saragozza,11.3367,Private room,1.0,1.0,"[""Shampoo"", ""Lock on bedroom door"", ""Dishes and silverware"", ""Smoking allowed"", ""TV"", ""Hangers"", ""Essentials"", ""Microwave"", ""Refrigerator"", ""Host greets you"", ""Heating"", ""Extra pillows and blankets"", ""Wifi"", ""Hair dryer"", ""Hot water"", ""Bed linens"", ""Iron""]",2,14,71,329,1,2024-11-25,4.83,4.88,4.87,IT037006C1V3E8M0YY,1,1,3.35
453,20241220045231,city scrape,2014-11-23,,f,t,Santo Stefano,11.3478,Entire home/apt,2.0,3.0,"[""Wine glasses"", ""Dining table"", ""Bidet"", ""Clothing storage: closet and dresser"", ""Shared backyard"", ""Microwave"", ""Free driveway parking on premises \u2013 1 space"", ""45 inch HDTV with standard cable, Netflix"", ""Wifi"", ""Single level home"", ""Hair dryer"", ""Oven"", ""Children\u2019s books and toys"", ""Bed linens"", ""Iron"", ""Children\u2019s dinnerware"", ""Stove"", ""Hangers"", ""Hot water kettle"", ""Pack \u2019n play/Travel crib"", ""Elevator"", ""AC - split type ductless system"", ""Shower gel"", ""Refrigerator"", ""Body soap"", ""Coffee maker"", ""Dishes and silverware"", ""Smoking allowed"", ""Pets allowed"", ""Drying rack for clothing"", ""Free washer \u2013 In unit"", ""Garden view"", ""Private patio or balcony"", ""Essentials"", ""Freezer"", ""Paid parking on premises"", ""Host greets you"", ""Crib"", ""Conditioner"", ""Heating"", ""Cleaning products"", ""Hot water"", ""Shampoo"", ""Paid street parking off premises"", ""Park view"", ""Dishwasher"", ""Room-darkening shades"", ""Baking sheet"", ""Cooking basics"", ""High chair"", ""Dedicated workspace"", ""Long term stays allowed"", ""Coffee"", ""Toaster"", ""Kitchen""]",3,18,76,180,1,2024-12-16,4.89,4.9,4.79,IT037006C2WR8P29TZ,1,0,1.86
454,20241220045231,city scrape,2015-08-15,100%,f,t,San Donato - San Vitale,11.37683,Private room,1.0,1.0,"[""Shampoo"", ""Lock on bedroom door"", ""Smoking allowed"", ""TV"", ""Hangers"", ""Dryer"", ""Essentials"", ""Cooking basics"", ""Washer"", ""Free parking on premises"", ""Heating"", ""Wifi"", ""Kitchen""]",1,30,42,4,0,2022-07-13,4.5,4.75,4.5,,5,5,0.04
455,20241220045231,city scrape,2016-10-26,100%,f,t,Borgo Panigale - Reno,11.29719,Entire home/apt,1.0,1.0,"[""Laundromat nearby"", ""Microwave"", ""TV with standard cable"", ""Wifi"", ""Single level home"", ""Hair dryer"", ""Oven"", ""Bed linens"", ""Stainless steel gas stove"", ""Hangers"", ""Carbon monoxide alarm"", ""Shower gel"", ""Refrigerator"", ""Free street parking"", ""Body soap"", ""Coffee maker"", ""Dishes and silverware"", ""Smoking allowed"", ""Private entrance"", ""Private patio or balcony"", ""Essentials"", ""Freezer"", ""Air conditioning"", ""Host greets you"", ""Heating"", ""Hot water"", ""Private backyard \u2013 Fully fenced"", ""Shampoo"", ""First aid kit"", ""Dishwasher"", ""Room-darkening shades"", ""Baking sheet"", ""Cooking basics"", ""Dedicated workspace"", ""Kitchen""]",3,17,70,26,0,2024-07-20,4.65,4.85,4.54,IT037006B47GGCOMEK,10,0,0.26
456,20241220045231,city scrape,2014-06-18,,f,t,Navile,11.35172,Entire home/apt,1.0,1.0,"[""Shampoo"", ""Stove"", ""Hangers"", ""Breakfast"", ""Essentials"", ""Free parking on premises"", ""Washer"", ""Refrigerator"", ""Host greets you"", ""Heating"", ""Wifi"", ""Hair dryer"", ""Hot water"", ""Iron"", ""Kitchen""]",4,29,89,11,0,2019-09-28,4.73,4.82,4.82,,1,0,0.11
457,20241220045231,previous scrape,2016-11-07,100%,t,t,Porto - Saragozza,11.33549,Entire home/apt,,1.0,"[""Wine glasses"", ""Dining table"", ""Bidet"", ""Coffee maker: espresso machine, french press"", ""Books and reading material"", ""Wifi"", ""Single level home"", ""Hair dryer"", ""Oven"", ""Bed linens"", ""Stove"", ""Hangers"", ""Hot water kettle"", ""AC - split type ductless system"", ""Kitchen"", ""Shower gel"", ""Refrigerator"", ""Body soap"", ""Dishes and silverware"", ""Private entrance"", ""Breakfast"", ""Essentials"", ""Freezer"", ""Host greets you"", ""Conditioner"", ""Heating"", ""Cleaning products"", ""Hot water"", ""Shampoo"", ""Clothing storage: closet"", ""Coffee"", ""Room-darkening shades"", ""Baking sheet"", ""Cooking basics"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Portable fans"", ""24 inch TV with standard cable""]",2,0,0,144,0,2024-09-23,4.8,4.92,4.88,IT037006C1DFEQ76D2,1,0,1.49
458,20241220045231,city scrape,2016-11-08,100%,t,t,Santo Stefano,11.346529006958008,Entire home/apt,1.0,1.0,"[""Wine glasses"", ""Dining table"", ""Bidet"", ""Clothing storage: closet and dresser"", ""Laundromat nearby"", ""Smoke alarm"", ""Paid valet parking on premises"", ""32 inch HDTV with standard cable"", ""Microwave"", ""Books and reading material"", ""Single level home"", ""Hair dryer"", ""Bed linens"", ""Ethernet connection"", ""Iron"", ""Central air conditioning"", ""Hangers"", ""Carbon monoxide alarm"", ""Shower gel"", ""Refrigerator"", ""Body soap"", ""Radiant heating"", ""Dishes and silverware"", ""Coffee maker"", ""Window guards"", ""Fast wifi \u2013 540 Mbps"", ""Drying rack for clothing"", ""Free washer \u2013 In unit"", ""Stainless steel oven"", ""Essentials"", ""Freezer"", ""City skyline view"", ""Cleaning products"", ""Hot water"", ""Shampoo"", ""Self check-in"", ""Baking sheet"", ""Fire extinguisher"", ""Cooking basics"", ""Lockbox"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Stainless steel induction stove"", ""Coffee"", ""Alexa whit Amazon Music  sound system"", ""Kitchen""]",1,19,65,816,3,2024-12-08,4.92,4.94,4.94,IT037006C2T5J3AVBJ,1,0,8.97
459,20241220045231,city scrape,2016-11-09,100%,t,t,Navile,11.31512,Entire home/apt,1.0,2.0,"[""TV"", ""Smoke alarm"", ""Microwave"", ""Washer"", ""Wifi"", ""Hair dryer"", ""Oven"", ""Iron"", ""Stove"", ""Hangers"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Essentials"", ""Free parking on premises"", ""Air conditioning"", ""Heating"", ""Hot water"", ""Shampoo"", ""First aid kit"", ""Cooking basics"", ""Kitchen""]",2,23,78,142,1,2024-11-25,4.93,4.93,4.67,IT037006C28XCZVRPC,1,0,1.44
460,20241220045231,city scrape,2016-11-13,95%,f,t,Porto - Saragozza,11.34125,Private room,1.0,1.0,"[""Shampoo"", ""Lock on bedroom door"", ""First aid kit"", ""TV"", ""Hangers"", ""Breakfast"", ""Elevator"", ""Essentials"", ""Paid parking on premises"", ""Air conditioning"", ""Host greets you"", ""Heating"", ""Wifi"", ""Hair dryer"", ""Hot water"", ""Luggage dropoff allowed""]",1,30,89,40,0,2022-10-21,4.8,4.88,4.65,,7,5,0.41
461,20241220045231,city scrape,2016-11-13,95%,f,t,Porto - Saragozza,11.34062,Private room,1.0,1.0,"[""Shampoo"", ""Lock on bedroom door"", ""First aid kit"", ""TV"", ""Pets allowed"", ""Essentials"", ""Paid parking on premises"", ""Host greets you"", ""Heating"", ""Wifi"", ""Hair dryer"", ""Hot water""]",1,29,88,84,0,2024-10-07,4.87,4.88,4.88,,7,5,0.86
462,20241220045231,city scrape,2016-11-13,95%,f,t,Porto - Saragozza,11.34062,Private room,1.0,1.0,"[""TV"", ""Smoke alarm"", ""Microwave"", ""Wifi"", ""Hair dryer"", ""Stove"", ""Hangers"", ""Elevator"", ""Refrigerator"", ""Coffee maker"", ""Pets allowed"", ""Private entrance"", ""Breakfast"", ""Hot tub"", ""Essentials"", ""Paid parking on premises"", ""Patio or balcony"", ""Host greets you"", ""Heating"", ""Hot water"", ""Shampoo"", ""First aid kit""]",1,27,87,199,1,2024-11-23,4.83,4.86,4.81,,7,5,2.02
463,20241220045231,previous scrape,2012-07-12,0%,f,t,Porto - Saragozza,11.32684,Entire home/apt,,,"[""Shampoo"", ""TV"", ""Essentials"", ""Free parking on premises"", ""Air conditioning"", ""Heating"", ""Dedicated workspace"", ""Wifi"", ""Hair dryer"", ""Iron"", ""Kitchen""]",1,20,67,26,0,2018-09-30,4.88,4.85,4.31,,1,0,0.27
464,20241220045231,city scrape,2016-11-14,100%,f,t,Santo Stefano,11.33354,Entire home/apt,1.0,1.0,"[""TV"", ""Wifi"", ""Hair dryer"", ""Children\u2019s books and toys"", ""Iron"", ""Children\u2019s dinnerware"", ""Fireplace guards"", ""Hangers"", ""Pack \u2019n play/Travel crib"", ""Refrigerator"", ""Private entrance"", ""Breakfast"", ""Essentials"", ""Free parking on premises"", ""Air conditioning"", ""Crib"", ""Heating"", ""Shampoo"", ""First aid kit"", ""Room-darkening shades"", ""High chair"", ""Kitchen""]",3,16,74,5,0,2024-10-22,4.8,5.0,4.8,IT037006B4A6BBAMRH,4,0,0.05
465,20241220045231,previous scrape,2016-11-14,100%,f,t,Santo Stefano,11.33536,Entire home/apt,,1.0,"[""TV"", ""Wifi"", ""Hair dryer"", ""Oven"", ""Children\u2019s books and toys"", ""Children\u2019s dinnerware"", ""Stove"", ""Hangers"", ""Pack \u2019n play/Travel crib"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Breakfast"", ""Essentials"", ""Free parking on premises"", ""Air conditioning"", ""Crib"", ""Heating"", ""Shampoo"", ""First aid kit"", ""Room-darkening shades"", ""Cooking basics"", ""High chair"", ""Kitchen""]",4,0,0,1,0,2017-09-08,5.0,5.0,5.0,IT037006B4A6BBAMRH,4,0,0.01
466,20241220045231,previous scrape,2016-11-14,100%,f,t,Santo Stefano,11.33552,Entire home/apt,,1.0,"[""Shampoo"", ""First aid kit"", ""TV"", ""Pets allowed"", ""Hangers"", ""Breakfast"", ""Essentials"", ""Free parking on premises"", ""Washer"", ""Air conditioning"", ""Heating"", ""Wifi"", ""Hair dryer"", ""Kitchen""]",4,0,0,0,0,,,,,IT037006B4A6BBAMRH,4,0,
467,20241220045231,city scrape,2014-01-24,100%,,t,Porto - Saragozza,11.33543,Entire home/apt,2.0,3.0,"[""Smoke alarm"", ""Microwave"", ""Washer"", ""TV with standard cable"", ""Wifi"", ""Hair dryer"", ""Oven"", ""Children\u2019s books and toys"", ""Bed linens"", ""Iron"", ""EV charger"", ""Children\u2019s dinnerware"", ""Stove"", ""Hangers"", ""Pack \u2019n play/Travel crib"", ""Carbon monoxide alarm"", ""Elevator"", ""Keypad"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Breakfast"", ""Private patio or balcony"", ""Changing table"", ""Essentials"", ""Paid parking on premises"", ""Air conditioning"", ""Crib"", ""Heating"", ""Hot water"", ""Shampoo"", ""First aid kit"", ""Self check-in"", ""Dishwasher"", ""Room-darkening shades"", ""Cooking basics"", ""High chair"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Long term stays allowed"", ""Luggage dropoff allowed"", ""Baby bath"", ""Kitchen""]",1,19,70,120,0,2024-11-17,4.77,4.83,4.79,IT037006B4VCATE6IV,4,3,1.24
468,20241220045231,city scrape,2014-10-12,100%,t,t,Santo Stefano,11.34542,Entire home/apt,1.0,1.0,"[""Wine glasses"", ""Dining table"", ""Bidet"", ""Smoke alarm"", ""Microwave"", ""Clothing storage: wardrobe"", ""Books and reading material"", ""TV with standard cable"", ""Wifi"", ""Hair dryer"", ""Oven"", ""Bed linens"", ""Iron"", ""Stainless steel gas stove"", ""Hangers"", ""Hot water kettle"", ""Carbon monoxide alarm"", ""Shower gel"", ""Refrigerator"", ""Trash compactor"", ""Body soap"", ""Dishes and silverware"", ""Drying rack for clothing"", ""Free washer \u2013 In unit"", ""Coffee maker: espresso machine, Nespresso"", ""Essentials"", ""Freezer"", ""Air conditioning"", ""Host greets you"", ""Conditioner"", ""Heating"", ""Cleaning products"", ""Hot water"", ""Shampoo"", ""First aid kit"", ""Paid parking garage off premises"", ""Dishwasher"", ""Baking sheet"", ""Fire extinguisher"", ""Cooking basics"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Portable fans"", ""Toaster"", ""Kitchen""]",2,26,86,386,3,2024-12-16,4.96,4.97,4.95,IT037006B45JVYE8NM,1,0,4.06
469,20241220045231,previous scrape,2016-02-05,,f,t,San Donato - San Vitale,11.36234,Entire home/apt,,1.0,"[""TV"", ""Wine glasses"", ""Dining table"", ""Bidet"", ""Clothing storage: closet and dresser"", ""Washer"", ""Books and reading material"", ""Wifi"", ""Single level home"", ""Hair dryer"", ""Oven"", ""Bed linens"", ""Iron"", ""Stove"", ""Hangers"", ""Hot water kettle"", ""Central heating"", ""Private backyard \u2013 Not fully fenced"", ""Outdoor dining area"", ""Refrigerator"", ""Shampoodoccia body soap"", ""Dishes and silverware"", ""Outdoor furniture"", ""Pets allowed"", ""Drying rack for clothing"", ""Shampoodoccia shampoo"", ""Essentials"", ""Freezer"", ""Air conditioning"", ""Cleaning products"", ""Shared patio or balcony"", ""Hot water"", ""Self check-in"", ""Dishwasher"", ""Room-darkening shades"", ""Baking sheet"", ""Cooking basics"", ""Lockbox"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Long term stays allowed"", ""Portable fans"", ""Luggage dropoff allowed"", ""Kitchen""]",2,0,0,179,0,2024-07-08,4.87,4.96,4.66,IT037006C2KJUH43MU,1,0,2.17
470,20241220045231,city scrape,2016-07-28,100%,t,t,Santo Stefano,11.35454,Entire home/apt,1.5,0.0,"[""Dining table"", ""Bidet"", ""Laundromat nearby"", ""Cleaning available during stay"", ""Books and reading material"", ""Wifi"", ""Hair dryer"", ""Oven"", ""Bed linens"", ""Iron"", ""Gas stove"", ""Paid parking off premises"", ""Courtyard view"", ""Hangers"", ""AC - split type ductless system"", ""Refrigerator"", ""Body soap"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Drying rack for clothing"", ""Breakfast"", ""Free washer \u2013 In unit"", ""Mosquito net"", ""Essentials"", ""Freezer"", ""Host greets you"", ""Heating"", ""City skyline view"", ""Cleaning products"", ""Hot water"", ""Shampoo"", ""Coffee"", ""Room-darkening shades"", ""Baking sheet"", ""Cooking basics"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Portable fans"", ""Luggage dropoff allowed"", ""Kitchen""]",3,29,48,59,1,2024-11-26,4.9,4.97,4.93,,1,0,0.63
471,20241220045231,city scrape,2016-02-10,100%,t,t,San Donato - San Vitale,11.3997,Entire home/apt,1.0,1.0,"[""Wine glasses"", ""Dining table"", ""Bidet"", ""Clothing storage: closet and dresser"", ""Baby safety gates"", ""Smoke alarm"", ""Microwave"", ""Cleaning available during stay"", ""Bikes"", ""Outlet covers"", ""Single level home"", ""Hair dryer"", ""Oven"", ""Bed linens"", ""Iron"", ""Children\u2019s dinnerware"", ""Courtyard view"", ""Shared backyard \u2013 Fully fenced"", ""Hangers"", ""HDTV with standard cable"", ""Baby monitor - available upon request"", ""Hot water kettle"", ""Carbon monoxide alarm"", ""Baby bath - available upon request"", ""AC - split type ductless system"", ""Free street parking"", ""Refrigerator"", ""Safe"", ""Coffee maker"", ""Fast wifi \u2013 65 Mbps"", ""Dishes and silverware"", ""Pets allowed"", ""Drying rack for clothing"", ""Private entrance"", ""Free washer \u2013 In unit"", ""Garden view"", ""Changing table"", ""Essentials"", ""Freezer"", ""Free parking on premises"", ""Crib"", ""Heating"", ""City skyline view"", ""Cleaning products"", ""Hot water"", ""Coffee"", ""Self check-in"", ""Dishwasher"", ""Room-darkening shades"", ""Baking sheet"", ""Fire extinguisher"", ""Cooking basics"", ""Lockbox"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Long term stays allowed"", ""Portable fans"", ""Luggage dropoff allowed"", ""Altro stainless steel gas stove"", ""Toaster"", ""Kitchen""]",1,15,70,25,0,2024-05-19,4.68,4.68,4.48,037006-AT-01971,2,0,0.3
472,20241220045231,city scrape,2016-04-25,50%,f,t,San Donato - San Vitale,11.35669,Private room,1.0,1.0,"[""Lock on bedroom door"", ""Smoking allowed"", ""First aid kit"", ""TV"", ""Pets allowed"", ""Hangers"", ""Breakfast"", ""Fire extinguisher"", ""Essentials"", ""Free parking on premises"", ""Washer"", ""Air conditioning"", ""Heating"", ""Wifi"", ""Hair dryer"", ""Iron"", ""Kitchen""]",1,17,77,7,0,2023-07-23,4.14,4.57,4.71,380 /2611614,2,2,0.07
473,20241220045231,city scrape,2016-06-13,100%,t,t,Santo Stefano,11.34766,Entire home/apt,2.0,2.0,"[""TV"", ""Washer"", ""Wifi"", ""Single level home"", ""Hair dryer"", ""Oven"", ""Bed linens"", ""Iron"", ""Fireplace guards"", ""Stove"", ""Hangers"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Indoor fireplace"", ""Coffee maker"", ""Dishes and silverware"", ""Dryer"", ""Private entrance"", ""Essentials"", ""Paid parking on premises"", ""Air conditioning"", ""Host greets you"", ""Heating"", ""Hot water"", ""Shampoo"", ""Dishwasher"", ""Room-darkening shades"", ""Fire extinguisher"", ""Cooking basics"", ""High chair"", ""Bathtub"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Luggage dropoff allowed"", ""Baby bath"", ""Kitchen""]",2,19,76,107,1,2024-12-07,4.78,4.9,4.89,IT037006B45EAQYELV,2,0,1.1
474,20241220045231,city scrape,2015-12-09,100%,f,t,Porto - Saragozza,11.32698,Entire home/apt,1.0,2.0,"[""TV"", ""Smoke alarm"", ""Microwave"", ""Washer"", ""Wifi"", ""Single level home"", ""Hair dryer"", ""Oven"", ""Bed linens"", ""Ethernet connection"", ""Iron"", ""Stove"", ""Pack \u2019n play/Travel crib"", ""Carbon monoxide alarm"", ""Babysitter recommendations"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Window guards"", ""Essentials"", ""Crib"", ""Heating"", ""Hot water"", ""Shampoo"", ""First aid kit"", ""Self check-in"", ""Dishwasher"", ""Room-darkening shades"", ""Fire extinguisher"", ""Cooking basics"", ""Lockbox"", ""High chair"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Long term stays allowed"", ""Luggage dropoff allowed"", ""Kitchen""]",1,17,67,270,0,2024-09-16,4.76,4.9,4.67,IT037006B4DE3EL69H,12,0,2.78
475,20241220045231,city scrape,2015-12-09,100%,f,t,Porto - Saragozza,11.32698,Entire home/apt,1.0,1.0,"[""TV"", ""Smoke alarm"", ""Microwave"", ""Washer"", ""Wifi"", ""Single level home"", ""Hair dryer"", ""Oven"", ""Bed linens"", ""Ethernet connection"", ""Central air conditioning"", ""Iron"", ""Stove"", ""Pack \u2019n play/Travel crib"", ""Carbon monoxide alarm"", ""Babysitter recommendations"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Window guards"", ""Private patio or balcony"", ""Essentials"", ""Crib"", ""Heating"", ""Hot water"", ""Shampoo"", ""First aid kit"", ""Self check-in"", ""Dishwasher"", ""Room-darkening shades"", ""Fire extinguisher"", ""Cooking basics"", ""Lockbox"", ""High chair"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Long term stays allowed"", ""Luggage dropoff allowed"", ""Kitchen""]",1,16,70,225,0,2024-09-01,4.74,4.9,4.68,IT037006B4DE3EL69H,12,0,2.32
