Unnamed: 0,id,scrape_id,last_scraped,source,host_id,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
26,944794,20241200000000.0,20/12/24,city scrape,3715410,30/09/12,within an hour,100.0,96%,f,1,t,t,Borgo Panigale - Reno,44.51419,11.2841,Entire home,Entire home/apt,2,1.0,1 bath,1.0,2.0,"[""Wine glasses"", ""Dining table"", ""Bidet"", ""Clothing storage: closet and dresser"", ""Housekeeping - available at extra cost"", ""Books and reading material"", ""TV with standard cable"", ""Wifi"", ""Single level home"", ""Hair dryer"", ""Oven"", ""Bed linens"", ""Iron"", ""Stove"", ""Hangers"", ""Carbon monoxide alarm"", ""Shower gel"", ""Refrigerator"", ""Free street parking"", ""Body soap"", ""Dishes and silverware"", ""Breakfast"", ""Free washer \u2013 In unit"", ""Mosquito net"", ""Essentials"", ""Freezer"", ""Air conditioning"", ""Conditioner"", ""Heating"", ""Cleaning products"", ""Hot water"", ""Coffee maker: pour-over coffee"", ""Shampoo"", ""First aid kit"", ""Self check-in"", ""Fire extinguisher"", ""Cooking basics"", ""Lockbox"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Coffee"", ""Kitchen""]",$51.00,2,30,15,45,75,75,189,9,0,27/03/13,17/11/24,4.79,4.86,4.88,4.9,4.96,4.69,4.78,IT037006C25IFOGG93,f,1,1,0,0,1.32
27,952460,20241200000000.0,20/12/24,city scrape,4928901,01/02/13,within an hour,100.0,100%,f,1,t,t,Santo Stefano,44.48727,11.35021,Entire condo,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Microwave"", ""Washer"", ""TV with standard cable"", ""Wifi"", ""Hair dryer"", ""Oven"", ""Iron"", ""Hangers"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Essentials"", ""Paid parking on premises"", ""Host greets you"", ""Heating"", ""Hot water"", ""Shampoo"", ""Dishwasher"", ""Cooking basics"", ""Long term stays allowed"", ""Kitchen""]",$78.00,2,30,22,52,82,164,278,29,1,04/04/13,24/11/24,4.68,4.75,4.9,4.89,4.85,4.83,4.62,IT037006C2E9QOBMFB,f,1,1,0,0,1.95
28,953017,20241200000000.0,20/12/24,city scrape,374533,02/02/11,within a few hours,100.0,25%,f,1,t,t,Porto - Saragozza,44.48837,11.32102,Private room in vacation home,Private room,2,1.0,1 private bath,2.0,2.0,"[""Bidet"", ""Wifi"", ""Hair dryer"", ""Bed linens"", ""Iron"", ""Paid parking off premises"", ""Hangers"", ""Elevator"", ""Shower gel"", ""Indoor fireplace"", ""Body soap"", ""Coffee maker"", ""Breakfast"", ""Mosquito net"", ""Essentials"", ""Host greets you"", ""Conditioner"", ""Heating"", ""Cleaning products"", ""Hot water"", ""Shampoo"", ""Bathtub"", ""Extra pillows and blankets"", ""Portable fans""]",$80.00,2,7,24,54,83,83,14,2,0,11/03/13,29/05/24,4.5,4.64,4.71,4.86,4.64,4.43,4.43,IT037006C1WTADJVPO,f,1,0,1,0,0.1
29,967061,20241200000000.0,20/12/24,city scrape,4664996,11/01/13,within an hour,100.0,85%,f,5,t,t,Santo Stefano,44.49807,11.34507,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""TV"", ""Wine glasses"", ""Dining table"", ""Bidet"", ""Smoke alarm"", ""Microwave"", ""Wifi"", ""Hair dryer"", ""Oven"", ""Bed linens"", ""Iron"", ""Stove"", ""Canal view"", ""Hangers"", ""Pack \u2019n play/Travel crib"", ""Carbon monoxide alarm"", ""Shower gel"", ""Refrigerator"", ""Body soap"", ""Coffee maker"", ""Dishes and silverware"", ""Essentials"", ""Freezer"", ""Air conditioning"", ""Crib"", ""Heating"", ""Cleaning products"", ""Hot water"", ""Shampoo"", ""Clothing storage: closet"", ""Paid parking garage off premises"", ""Fire extinguisher"", ""Cooking basics"", ""Extra pillows and blankets"", ""Coffee"", ""Toaster"", ""Kitchen""]",$59.00,1,7,15,43,53,263,583,25,1,22/03/13,01/12/24,4.79,4.85,4.79,4.89,4.86,4.94,4.76,IT037006B4784CFSIV,f,5,5,0,0,4.08
30,981083,20241200000000.0,20/12/24,previous scrape,3398944,28/08/12,within an hour,100.0,25%,f,2,t,t,Savena,44.46947,11.37668,Private room in bed and breakfast,Private room,2,,,1.0,,"[""Shampoo"", ""TV"", ""Breakfast"", ""Elevator"", ""Essentials"", ""Free parking on premises"", ""Air conditioning"", ""Heating"", ""Dedicated workspace"", ""Wifi""]",,1,7,30,60,90,365,8,1,0,17/05/15,24/09/24,5.0,4.88,5.0,5.0,5.0,4.25,4.38,IT037006C1NJHJEAKO,f,2,0,2,0,0.07
33,1002365,20241200000000.0,20/12/24,city scrape,5512231,18/03/13,within an hour,100.0,50%,f,2,t,t,Borgo Panigale - Reno,44.54373,11.24921,Entire rental unit,Entire home/apt,7,2.0,2 baths,2.0,6.0,"[""TV"", ""Dining table"", ""Bidet"", ""Microwave"", ""Washer"", ""Wifi \u2013 37 Mbps"", ""Hair dryer"", ""Oven"", ""Children\u2019s books and toys"", ""Bed linens"", ""Ethernet connection"", ""Iron"", ""Backyard"", ""Hangers"", ""Hot water kettle"", ""Pack \u2019n play/Travel crib"", ""Barbecue utensils"", ""Outdoor dining area"", ""Keypad"", ""Hammock"", ""Refrigerator"", ""Body soap"", ""Dishes and silverware"", ""Outdoor furniture"", ""Smoking allowed"", ""Pets allowed"", ""Private entrance"", ""Garden view"", ""Mosquito net"", ""Essentials"", ""Freezer"", ""Coffee maker: espresso machine"", ""Air conditioning"", ""Patio or balcony"", ""Free parking on premises"", ""Heating"", ""Cleaning products"", ""BBQ grill"", ""Hot water"", ""Shampoo"", ""Self check-in"", ""Baking sheet"", ""Cooking basics"", ""High chair"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Coffee"", ""Luggage dropoff allowed"", ""Toaster"", ""Kitchen""]",$110.00,3,365,30,60,90,357,35,3,0,14/05/13,04/11/24,4.77,4.71,4.83,4.74,4.91,4.63,4.6,IT037006C1ZV7AL3BX,f,2,2,0,0,0.25
34,1007486,20241200000000.0,20/12/24,city scrape,5512231,18/03/13,within an hour,100.0,50%,f,2,t,t,Borgo Panigale - Reno,44.54531,11.24846,Entire rental unit,Entire home/apt,5,1.0,1 bath,1.0,4.0,"[""TV"", ""Dining table"", ""Bidet"", ""Books and reading material"", ""Wifi"", ""Hair dryer"", ""Bed linens"", ""Ethernet connection"", ""Iron"", ""Hangers"", ""Hot water kettle"", ""Barbecue utensils"", ""Outdoor dining area"", ""Hammock"", ""Refrigerator"", ""BBQ grill: charcoal"", ""Body soap"", ""Coffee maker"", ""Dishes and silverware"", ""Outdoor furniture"", ""Pets allowed"", ""Free washer \u2013 In unit"", ""Garden view"", ""Private patio or balcony"", ""Mosquito net"", ""Essentials"", ""Freezer"", ""Stainless steel oven"", ""Free parking on premises"", ""Heating"", ""Cleaning products"", ""Hot water"", ""Room-darkening shades"", ""Baking sheet"", ""Cooking basics"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Long term stays allowed"", ""Coffee"", ""Kitchen""]",$90.00,5,1125,30,60,90,357,3,0,0,17/04/13,19/03/22,4.33,5.0,4.67,4.67,4.67,4.67,4.67,IT037006C1ZV7AL3BX,f,2,2,0,0,0.02
35,1023596,20241200000000.0,20/12/24,city scrape,14234395,13/04/14,within an hour,100.0,100%,f,3,t,t,Porto - Saragozza,44.49749,11.33207,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,"[""Shampoo"", ""Dishes and silverware"", ""Smoking allowed"", ""TV"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Washer"", ""Air conditioning"", ""Refrigerator"", ""Heating"", ""Dedicated workspace"", ""Wifi"", ""Coffee maker"", ""Kitchen""]",$200.00,2,15,29,59,89,350,125,1,0,22/10/13,23/03/24,4.85,4.84,4.93,4.94,4.97,4.91,4.77,IT037006C2TPLR87MR,f,2,2,0,0,0.92
37,1029853,20241200000000.0,20/12/24,city scrape,4259314,27/11/12,within a day,100.0,96%,f,1,t,f,Navile,44.519380008926845,11.341218516898037,Entire rental unit,Entire home/apt,6,1.0,1 bath,1.0,4.0,"[""Induction stove"", ""Wine glasses"", ""Dining table"", ""Bidet"", ""Clothing storage: closet and dresser"", ""Laundromat nearby"", ""Smoke alarm"", ""Microwave"", ""Books and reading material"", ""Hair dryer"", ""Children\u2019s books and toys"", ""Bed linens"", ""Iron"", ""Central air conditioning"", ""Hangers"", ""Carbon monoxide alarm"", ""Private backyard \u2013 Not fully fenced"", ""Babysitter recommendations"", ""Shower gel"", ""Refrigerator"", ""Fast wifi \u2013 102 Mbps"", ""Perlier body soap"", ""Coffee maker"", ""Dishes and silverware"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Board games"", ""Free washer \u2013 In unit"", ""Garden view"", ""Mosquito net"", ""Essentials"", ""Freezer"", ""Heating"", ""Cleaning products"", ""27 inch HDTV with standard cable"", ""Hot water"", ""Shampoo"", ""Coffee"", ""First aid kit"", ""Self check-in"", ""Cooking basics"", ""Crib - available upon request"", ""Lockbox"", ""Bathtub"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Long term stays allowed"", ""Portable fans"", ""Luggage dropoff allowed"", ""Toaster"", ""Kitchen""]",$80.00,4,100,17,47,77,77,238,26,1,04/04/13,25/11/24,4.81,4.86,4.81,4.91,4.91,4.52,4.76,,f,1,1,0,0,1.67
38,1076605,20241200000000.0,20/12/24,city scrape,5923033,14/04/13,within an hour,100.0,100%,f,1,t,t,San Donato - San Vitale,44.5015,11.37022,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Lock on bedroom door"", ""Dining table"", ""Bidet"", ""Cleaning available during stay"", ""Piano"", ""Wifi"", ""Hair dryer"", ""Bed linens"", ""Iron"", ""Hangers"", ""Elevator"", ""Dove body soap"", ""Shower gel"", ""Free street parking"", ""Silk conditioner"", ""Dishes and silverware"", ""Smoking allowed"", ""Drying rack for clothing"", ""Breakfast"", ""Essentials"", ""Host greets you"", ""Heating"", ""City skyline view"", ""Cleaning products"", ""Shared patio or balcony"", ""Hot water"", ""Shampoo"", ""Clothing storage: closet"", ""First aid kit"", ""Room-darkening shades"", ""Extra pillows and blankets"", ""Luggage dropoff allowed""]",$99.00,2,6,0,0,0,1,100,3,0,20/05/13,27/09/24,4.9,4.93,4.96,4.95,4.96,4.68,4.91,,f,1,0,1,0,0.71
41,1149912,20241200000000.0,20/12/24,city scrape,6129693,28/04/13,within a few hours,100.0,3%,f,1,t,t,Borgo Panigale - Reno,44.51927,11.27655,Private room in rental unit,Private room,3,1.5,1.5 shared baths,1.0,0.0,"[""Lock on bedroom door"", ""Bidet"", ""Washer"", ""Wifi"", ""Hair dryer"", ""Bed linens"", ""Iron"", ""Hangers"", ""Central heating"", ""Body soap"", ""Dishes and silverware"", ""Smoking allowed"", ""Drying rack for clothing"", ""Breakfast"", ""Essentials"", ""Free parking on premises"", ""Cleaning products"", ""Hot water"", ""Shampoo"", ""Clothing storage: closet"", ""Room-darkening shades"", ""Cooking basics"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Kitchen""]",$30.00,2,1125,2,2,15,290,166,0,0,26/05/13,03/10/23,4.32,4.32,4.29,4.6,4.78,4.27,4.27,,f,1,0,1,0,1.18
43,1189302,20241200000000.0,20/12/24,city scrape,4664996,11/01/13,within an hour,100.0,85%,f,5,t,t,Santo Stefano,44.49807,11.34507,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,"[""TV"", ""Wine glasses"", ""Dining table"", ""Bidet"", ""Smoke alarm"", ""Microwave"", ""Washer"", ""Wifi"", ""Hair dryer"", ""Oven"", ""Children\u2019s books and toys"", ""Bed linens"", ""Iron"", ""Stove"", ""Canal view"", ""Hangers"", ""Hot water kettle"", ""Pack \u2019n play/Travel crib"", ""Shower gel"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Dryer"", ""Private entrance"", ""Essentials"", ""Freezer"", ""Air conditioning"", ""Crib"", ""Host greets you"", ""Heating"", ""Cleaning products"", ""Hot water"", ""Shampoo"", ""Paid parking garage off premises"", ""Fire extinguisher"", ""Cooking basics"", ""Extra pillows and blankets"", ""Coffee"", ""Toaster"", ""Kitchen""]",$69.00,1,7,13,29,58,293,357,13,0,14/10/13,08/09/24,4.83,4.88,4.82,4.92,4.85,4.95,4.86,IT037006B4784CFSIV,f,5,5,0,0,2.62
44,1199947,20241200000000.0,20/12/24,city scrape,4664996,11/01/13,within an hour,100.0,85%,f,5,t,t,Santo Stefano,44.49807,11.34507,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,3.0,"[""TV"", ""Wine glasses"", ""Dining table"", ""Bidet"", ""Ski-in/Ski-out"", ""Smoke alarm"", ""Microwave"", ""Wifi"", ""Hair dryer"", ""Oven"", ""Bed linens"", ""Iron"", ""Stove"", ""Hangers"", ""Shower gel"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Smoking allowed"", ""Private entrance"", ""Private patio or balcony"", ""Essentials"", ""Freezer"", ""Air conditioning"", ""Host greets you"", ""Heating"", ""Cleaning products"", ""Hot water"", ""Shampoo"", ""Paid parking garage off premises"", ""Fire extinguisher"", ""Cooking basics"", ""Extra pillows and blankets"", ""Coffee"", ""Toaster"", ""Kitchen""]",$59.00,1,7,6,28,48,263,151,5,1,24/02/14,24/11/24,4.8,4.83,4.83,4.9,4.87,4.97,4.77,IT037006B4784CFSIV,f,5,5,0,0,1.15
48,1289329,20241200000000.0,20/12/24,previous scrape,7441756,12/07/13,within an hour,100.0,99%,f,18,t,t,Santo Stefano,44.493347,11.352334,Entire condo,Entire home/apt,2,,1.5 baths,1.0,,"[""Wine glasses"", ""Dining table"", ""Whirlpool stainless steel gas stove"", ""Laundromat nearby"", ""Wifi"", ""Single level home"", ""Hair dryer"", ""Oven"", ""Bed linens"", ""Iron"", ""Coffee maker: Nespresso"", ""Courtyard view"", ""Hangers"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Radiant heating"", ""Dishes and silverware"", ""Pets allowed"", ""Drying rack for clothing"", ""Private entrance"", ""Free washer \u2013 In unit"", ""Essentials"", ""Freezer"", ""Paid parking on premises"", ""Cleaning products"", ""Hot water"", ""Clothing storage: closet"", ""Coffee"", ""Paid street parking off premises"", ""Self check-in"", ""43 inch HDTV with standard cable"", ""Room-darkening shades"", ""Dishwasher"", ""Baking sheet"", ""Free dryer \u2013 In unit"", ""Cooking basics"", ""Lockbox"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Portable fans"", ""Kitchen""]",,2,1125,0,0,0,0,11,0,0,15/06/22,10/09/23,4.18,4.45,4.73,4.73,4.55,4.82,4.09,IT037006C2EQI5Z4X9,t,17,17,0,0,0.36
51,1408005,20241200000000.0,20/12/24,city scrape,7593939,19/07/13,within an hour,100.0,100%,f,1,t,t,Santo Stefano,44.49725,11.34464,Entire rental unit,Entire home/apt,6,1.0,1 bath,3.0,3.0,"[""Shampoo"", ""TV with standard cable"", ""First aid kit"", ""Hangers"", ""Pack \u2019n play/Travel crib"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Essentials"", ""Washer"", ""Air conditioning"", ""Heating"", ""Wifi"", ""Dedicated workspace"", ""Hair dryer"", ""Hot water"", ""Iron"", ""Kitchen""]",$97.00,2,1125,2,25,45,251,464,60,0,05/08/13,02/11/24,4.79,4.77,4.87,4.96,4.96,4.96,4.77,,t,1,1,0,0,3.35
