Unnamed: 0,id,scrape_id,last_scraped,source,host_id,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
647,20828417,20241200000000.0,20/12/24,city scrape,149363046,06/09/17,within an hour,100.0,100%,t,4,t,t,Santo Stefano,44.49931,11.34586,Entire vacation home,Entire home/apt,3,1.0,1 bath,1.0,2.0,"[""TV"", ""Smoke alarm"", ""Microwave"", ""Washer"", ""Wifi"", ""Hair dryer"", ""Bed linens"", ""Iron"", ""Paid parking off premises"", ""Stove"", ""Hangers"", ""Refrigerator"", ""Body soap"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Private entrance"", ""Essentials"", ""Air conditioning"", ""Crib"", ""Heating"", ""Hot water"", ""Shampoo"", ""Dishwasher"", ""Room-darkening shades"", ""Fire extinguisher"", ""Cooking basics"", ""High chair"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Kitchen""]",155.0,2,30,0,16,39,273,13,0,0,08/10/17,09/10/23,5.0,5.0,5.0,5.0,5.0,5.0,5.0,IT037006B4KLDTYL3Q,t,4,4,0,0,0.15
648,20829085,20241200000000.0,20/12/24,city scrape,149363046,06/09/17,within an hour,100.0,100%,t,4,t,t,Santo Stefano,44.49931,11.34586,Entire vacation home,Entire home/apt,4,1.0,1 bath,1.0,1.0,"[""TV"", ""Microwave"", ""Washer"", ""Wifi"", ""Single level home"", ""Hair dryer"", ""Bed linens"", ""Iron"", ""Paid parking off premises"", ""Stove"", ""Hangers"", ""Pack \u2019n play/Travel crib"", ""Keypad"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Private entrance"", ""Essentials"", ""Air conditioning"", ""Crib"", ""Heating"", ""Hot water"", ""Shampoo"", ""Self check-in"", ""Dishwasher"", ""Fire extinguisher"", ""Cooking basics"", ""High chair"", ""Luggage dropoff allowed"", ""Kitchen""]",113.0,2,30,23,49,79,318,4,0,0,23/10/17,16/05/22,5.0,5.0,5.0,5.0,5.0,5.0,5.0,IT037006B4KLDTYL3Q,t,4,4,0,0,0.05
649,20829473,20241200000000.0,20/12/24,city scrape,149363046,06/09/17,within an hour,100.0,100%,t,4,t,t,Santo Stefano,44.49848,11.34536,Entire vacation home,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""TV"", ""Microwave"", ""Washer"", ""Wifi"", ""Single level home"", ""Hair dryer"", ""Bed linens"", ""Iron"", ""Paid parking off premises"", ""Stove"", ""Hangers"", ""Keypad"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Private entrance"", ""Essentials"", ""Air conditioning"", ""Crib"", ""Heating"", ""Hot water"", ""Shampoo"", ""Self check-in"", ""Dishwasher"", ""Fire extinguisher"", ""Cooking basics"", ""High chair"", ""Luggage dropoff allowed"", ""Kitchen""]",138.0,2,30,21,48,72,303,7,1,0,24/10/17,14/10/24,5.0,4.86,4.86,5.0,5.0,5.0,5.0,IT037006B4KLDTYL3Q,t,4,4,0,0,0.08
661,20925455,20241200000000.0,20/12/24,city scrape,150418462,13/09/17,a few days or more,44.0,6%,f,2,t,f,Santo Stefano,44.50026,11.34482,Entire vacation home,Entire home/apt,4,1.0,1 bath,1.0,3.0,"[""TV"", ""Bidet"", ""Wifi"", ""Hair dryer"", ""Hangers"", ""Refrigerator"", ""Coffee maker"", ""Body soap"", ""Dishes and silverware"", ""Dryer"", ""Free washer"", ""Private entrance"", ""Essentials"", ""Air conditioning"", ""Heating"", ""Hot water"", ""Shampoo"", ""Cooking basics"", ""Kitchen""]",116.0,3,20,23,53,64,64,0,0,0,,,,,,,,,,It037006b4cgtloylt,t,2,2,0,0,
668,21092547,20241200000000.0,20/12/24,city scrape,151073182,18/09/17,within an hour,100.0,100%,f,1,t,t,Porto - Saragozza,44.49289,11.33221,Entire loft,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Dining table"", ""Bidet"", ""Clothing storage: closet and dresser"", ""Books and reading material"", ""TV with standard cable"", ""Wifi"", ""Hair dryer"", ""Oven"", ""Bed linens"", ""Iron"", ""Gas stove"", ""Shared backyard \u2013 Not fully fenced"", ""Hangers"", ""Hot water kettle"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Drying rack for clothing"", ""Private entrance"", ""Free washer \u2013 In unit"", ""Essentials"", ""Freezer"", ""Air conditioning"", ""Host greets you"", ""Heating"", ""Hot water"", ""Dishwasher"", ""Baking sheet"", ""Cooking basics"", ""Dedicated workspace"", ""Coffee"", ""Kitchen""]",114.0,3,150,29,59,89,209,177,8,0,04/10/17,11/11/24,4.75,4.82,4.69,4.92,4.85,4.87,4.67,037006-AT-00837,f,1,1,0,0,2.02
670,21105284,20241200000000.0,20/12/24,city scrape,133064942,02/06/17,within an hour,100.0,100%,f,101,t,t,Santo Stefano,44.4879918,11.3459712,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Dishes and silverware"", ""TV"", ""Hot water kettle"", ""Essentials"", ""Cooking basics"", ""Coffee maker"", ""Refrigerator"", ""Heating"", ""Wifi"", ""Hair dryer"", ""Hot water"", ""Bed linens"", ""Kitchen""]",108.0,1,365,0,0,0,0,0,0,0,,,,,,,,,,,t,24,22,2,0,
673,21231177,20241200000000.0,20/12/24,city scrape,85375212,22/07/16,within a few hours,100.0,100%,f,6,t,t,Navile,44.53372,11.34822,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,2.0,"[""Wine glasses"", ""Dining table"", ""Bidet"", ""Clothing storage: closet and dresser"", ""Baby safety gates"", ""Stainless steel single oven"", ""Outdoor playground"", ""Smoke alarm"", ""32 inch HDTV with standard cable"", ""Microwave"", ""Books and reading material"", ""Outlet covers"", ""Ceiling fan"", ""Wifi"", ""Single level home"", ""Hair dryer"", ""Children\u2019s books and toys"", ""Bed linens"", ""Iron"", ""Children\u2019s dinnerware"", ""Courtyard view"", ""Shared backyard \u2013 Not fully fenced"", ""Hangers"", ""Hot water kettle"", ""Carbon monoxide alarm"", ""Elevator"", ""Outdoor dining area"", ""AC - split type ductless system"", ""Shower gel"", ""Refrigerator"", ""Free street parking"", ""Safe"", ""Body soap"", ""Coffee maker"", ""Dishes and silverware"", ""Outdoor furniture"", ""Pets allowed"", ""Lake access"", ""Drying rack for clothing"", ""Board games"", ""Free washer \u2013 In unit"", ""Garden view"", ""Private patio or balcony"", ""Free parking garage on premises \u2013 1 space"", ""Essentials"", ""Freezer"", ""Host greets you"", ""Heating"", ""Cleaning products"", ""Hot water"", ""Shampoo"", ""First aid kit"", ""Dishwasher"", ""Room-darkening shades"", ""Baking sheet"", ""Fire extinguisher"", ""Cooking basics"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Luggage dropoff allowed"", ""Altro stainless steel gas stove"", ""Toaster"", ""Kitchen""]",120.0,2,29,30,60,90,109,1,0,0,15/03/18,15/03/18,5.0,5.0,5.0,5.0,5.0,4.0,5.0,IT037006C2GCM8YHQ5,f,6,6,0,0,0.01
674,21232991,20241200000000.0,20/12/24,city scrape,85375212,22/07/16,within a few hours,100.0,100%,f,6,t,t,Navile,44.53283,11.34811,Entire condo,Entire home/apt,4,1.0,1 bath,1.0,3.0,"[""Wine glasses"", ""Dining table"", ""Bidet"", ""Clothing storage: closet and dresser"", ""Baby safety gates"", ""Stainless steel single oven"", ""Outdoor playground"", ""Smoke alarm"", ""32 inch HDTV with standard cable"", ""Microwave"", ""Books and reading material"", ""Outlet covers"", ""Ceiling fan"", ""Wifi"", ""Single level home"", ""Hair dryer"", ""Children\u2019s books and toys"", ""Bed linens"", ""Iron"", ""Children\u2019s dinnerware"", ""Courtyard view"", ""Shared backyard \u2013 Not fully fenced"", ""Hangers"", ""Hot water kettle"", ""Carbon monoxide alarm"", ""Elevator"", ""Outdoor dining area"", ""AC - split type ductless system"", ""Free street parking"", ""Refrigerator"", ""Safe"", ""Body soap"", ""Coffee maker"", ""Dishes and silverware"", ""Outdoor furniture"", ""Pets allowed"", ""Lake access"", ""Drying rack for clothing"", ""Board games"", ""Free washer \u2013 In unit"", ""Garden view"", ""Private patio or balcony"", ""Free parking garage on premises \u2013 1 space"", ""Essentials"", ""Freezer"", ""Host greets you"", ""Heating"", ""Cleaning products"", ""Hot water"", ""Shampoo"", ""First aid kit"", ""Dishwasher"", ""Room-darkening shades"", ""Baking sheet"", ""Fire extinguisher"", ""Cooking basics"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Coffee"", ""Luggage dropoff allowed"", ""Altro stainless steel gas stove"", ""Toaster"", ""Kitchen""]",120.0,2,29,30,60,90,109,2,0,0,12/07/19,21/09/19,5.0,5.0,5.0,5.0,5.0,5.0,5.0,IT037006C2GCM8YHQ5,f,6,6,0,0,0.03
679,21410198,20241200000000.0,20/12/24,city scrape,12526249,24/02/14,within a day,90.0,32%,f,3,t,t,Santo Stefano,44.49116,11.34921,Private room in condo,Private room,2,1.0,1 private bath,2.0,1.0,"[""TV with Amazon Prime Video, Netflix"", ""Washer \u2013\u00a0In unit"", ""Free dryer \u2013 In unit"", ""Outdoor dining area"", ""AC - split type ductless system"", ""Refrigerator"", ""Heating"", ""Dedicated workspace"", ""City skyline view"", ""Wifi"", ""Hair dryer"", ""Iron"", ""Kitchen""]",100.0,3,1125,27,41,58,329,12,0,0,25/04/22,05/11/23,4.83,5.0,4.92,5.0,5.0,5.0,4.83,IT037006C13XD3PY3P,f,2,0,2,0,0.37
687,21618783,20241200000000.0,20/12/24,city scrape,33819968,20/05/15,within an hour,100.0,100%,f,1,t,t,Santo Stefano,44.48634,11.35407,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,"[""TV"", ""Dining table"", ""Bidet"", ""Smoke alarm"", ""Washer"", ""Wifi"", ""Hair dryer"", ""Bed linens"", ""Iron"", ""Coffee maker: Nespresso"", ""Stove"", ""Backyard"", ""Hangers"", ""Hot water kettle"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Body soap"", ""Dishes and silverware"", ""Breakfast"", ""Pocket wifi"", ""Stainless steel oven"", ""Essentials"", ""Freezer"", ""Free parking on premises"", ""Air conditioning"", ""Patio or balcony"", ""Host greets you"", ""Heating"", ""Cleaning products"", ""Hot water"", ""Shampoo"", ""First aid kit"", ""Room-darkening shades"", ""Fire extinguisher"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Kitchen""]",110.0,2,15,19,40,69,231,24,3,0,04/03/18,20/05/24,4.96,4.88,5.0,5.0,5.0,4.96,4.88,IT037006C2ROCFDUT9,f,1,1,0,0,0.29
693,21887499,20241200000000.0,20/12/24,city scrape,124360219,05/04/17,within an hour,100.0,100%,t,23,t,t,Santo Stefano,44.49806,11.34613,Entire vacation home,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""TV"", ""Bidet"", ""Microwave"", ""Wifi"", ""Hair dryer"", ""Bed linens"", ""Iron"", ""Paid parking off premises"", ""Hangers"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Essentials"", ""Air conditioning"", ""Hot water"", ""Shampoo"", ""Self check-in"", ""Dishwasher"", ""Cooking basics"", ""Lockbox"", ""Extra pillows and blankets"", ""Kitchen""]",108.0,2,30,24,45,68,108,34,16,2,25/02/18,29/11/24,4.76,4.76,4.88,4.59,4.91,4.97,4.68,IT037006B432GLDKTS,t,22,22,0,0,0.41
695,21974676,20241200000000.0,20/12/24,city scrape,160439995,28/11/17,within an hour,100.0,100%,t,1,t,t,Santo Stefano,44.49353,11.34232,Entire rental unit,Entire home/apt,6,2.0,2 baths,2.0,4.0,"[""TV"", ""Washer"", ""Wifi"", ""Hair dryer"", ""Oven"", ""Bed linens"", ""Iron"", ""Paid parking off premises"", ""Stove"", ""Hangers"", ""Pack \u2019n play/Travel crib"", ""Elevator"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Essentials"", ""Air conditioning"", ""Patio or balcony"", ""Heating"", ""Hot water"", ""Shampoo"", ""Self check-in"", ""Dishwasher"", ""Cooking basics"", ""Lockbox"", ""Long term stays allowed"", ""Kitchen""]",120.0,2,1125,27,57,85,247,135,18,1,21/12/17,13/12/24,4.76,4.82,4.73,4.92,4.87,4.99,4.66,IT037006C2X6QKD83D,t,1,1,0,0,1.58
696,21986732,20241200000000.0,20/12/24,city scrape,1441245,25/11/11,within a few hours,100.0,88%,t,1,t,t,Santo Stefano,44.49782,11.34434,Entire condo,Entire home/apt,4,2.0,2 baths,2.0,3.0,"[""TV"", ""Wine glasses"", ""Bidet"", ""Microwave"", ""Clothing storage"", ""Books and reading material"", ""Wifi"", ""Single level home"", ""Hair dryer"", ""Bed linens"", ""Iron"", ""Coffee maker: Nespresso"", ""Stove"", ""Hangers"", ""Hot water kettle"", ""Elevator"", ""Shower gel"", ""Refrigerator"", ""Free dryer"", ""Body soap"", ""Dishes and silverware"", ""Pets allowed"", ""Drying rack for clothing"", ""Free washer"", ""Private patio or balcony"", ""Essentials"", ""Freezer"", ""Air conditioning"", ""Host greets you"", ""Heating"", ""Hot water"", ""Dishwasher"", ""Cooking basics"", ""Bathtub"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Long term stays allowed"", ""Luggage dropoff allowed"", ""Toaster"", ""Kitchen""]",191.0,2,120,21,51,80,240,111,26,1,29/12/17,24/11/24,4.93,4.92,4.89,4.95,4.97,4.95,4.83,IT037006C2P7X7C8JX,f,1,1,0,0,1.31
707,22197411,20241200000000.0,20/12/24,city scrape,97298944,29/09/16,within an hour,100.0,100%,t,19,t,t,Porto - Saragozza,44.4974,11.3367,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Wine glasses"", ""Dining table"", ""Bidet"", ""Microwave"", ""TV with standard cable"", ""Wifi"", ""Hair dryer"", ""Oven"", ""Bed linens"", ""Central air conditioning"", ""Iron"", ""Coffee maker: Nespresso"", ""Stove"", ""Hangers"", ""Hot water kettle"", ""Pack \u2019n play/Travel crib"", ""Central heating"", ""Paid parking lot off premises"", ""Keypad"", ""Refrigerator"", ""Body soap"", ""Dishes and silverware"", ""Drying rack for clothing"", ""Private entrance"", ""Free washer \u2013 In unit"", ""Exterior security cameras on property"", ""Essentials"", ""Freezer"", ""Hot water"", ""Shampoo"", ""Clothing storage: closet"", ""Self check-in"", ""Room-darkening shades"", ""Baking sheet"", ""Fire extinguisher"", ""Cooking basics"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Kitchen""]",101.0,14,1124,0,15,45,156,12,2,0,19/12/18,05/06/24,4.5,4.25,4.58,4.75,4.58,4.67,4.08,IT037006B4QGRIP6PL,t,19,19,0,0,0.16
710,22271583,20241200000000.0,20/12/24,city scrape,86642341,29/07/16,within an hour,100.0,100%,t,19,t,t,Santo Stefano,44.49179,11.35305,Entire serviced apartment,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Induction stove"", ""TV"", ""Wine glasses"", ""Dining table"", ""Bidet"", ""Microwave"", ""Cleaning available during stay"", ""Wifi"", ""Hair dryer"", ""Bed linens"", ""Iron"", ""Hangers"", ""Hot water kettle"", ""Free washer \u2013 In building"", ""Keypad"", ""AC - split type ductless system"", ""Shower gel"", ""Refrigerator"", ""Safe"", ""Dishes and silverware"", ""Standalone high chair - available upon request"", ""Drying rack for clothing"", ""Private entrance"", ""Exterior security cameras on property"", ""Essentials"", ""Freezer"", ""Heating"", ""Hot water"", ""Pack \u2019n play/Travel crib - available upon request"", ""Shampoo"", ""Clothing storage: closet"", ""First aid kit"", ""Self check-in"", ""Dishwasher"", ""Room-darkening shades"", ""Fire extinguisher"", ""Cooking basics"", ""Crib - available upon request"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Luggage dropoff allowed"", ""Free dryer \u2013 In building"", ""Kitchen""]",123.0,3,1125,10,10,10,10,1,1,0,30/06/24,30/06/24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,19,19,0,0,0.17
713,22341449,20241200000000.0,20/12/24,city scrape,35458683,10/06/15,,,,,4,t,t,Porto - Saragozza,44.495533,11.329495,Entire condo,Entire home/apt,3,1.0,1 bath,1.0,1.0,"[""TV"", ""Wine glasses"", ""Dining table"", ""Bidet"", ""Microwave"", ""Washer"", ""Wifi"", ""Hair dryer"", ""Oven"", ""Bed linens"", ""Iron"", ""Stove"", ""Hangers"", ""Hot water kettle"", ""Elevator"", ""Shower gel"", ""Refrigerator"", ""Body soap"", ""Dishes and silverware"", ""Pets allowed"", ""Drying rack for clothing"", ""Private patio or balcony"", ""Mosquito net"", ""Essentials"", ""Freezer"", ""Air conditioning"", ""Host greets you"", ""Heating"", ""City skyline view"", ""Cleaning products"", ""Hot water"", ""Clothing storage: closet"", ""Dishwasher"", ""Baking sheet"", ""Cooking basics"", ""Bathtub"", ""Dedicated workspace"", ""Long term stays allowed"", ""Coffee"", ""Kitchen""]",139.0,2,14,19,19,19,19,69,3,0,01/01/19,30/06/24,4.83,4.9,4.94,4.93,4.94,4.86,4.58,IT037006C1LZ2B8DH3,f,2,2,0,0,0.95
717,22374933,20241200000000.0,20/12/24,city scrape,163608055,21/12/17,within an hour,100.0,82%,f,1,t,f,Santo Stefano,44.50295,11.35147,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,"[""Induction stove"", ""Wine glasses"", ""Dining table"", ""Bidet"", ""Laundromat nearby"", ""Smoke alarm"", ""Microwave"", ""Blender"", ""Wifi"", ""Single level home"", ""Hair dryer"", ""Oven"", ""Bed linens"", ""Iron"", ""32 inch HDTV"", ""Courtyard view"", ""Hangers"", ""Hot water kettle"", ""Carbon monoxide alarm"", ""AC - split type ductless system"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Free washer \u2013 In unit"", ""Private patio or balcony"", ""Essentials"", ""Freezer"", ""Paid pack \u2019n play/travel crib - available upon request"", ""Host greets you"", ""Heating"", ""Cleaning products"", ""Paid crib - available upon request"", ""Hot water"", ""Clothing storage: closet"", ""First aid kit"", ""Baking sheet"", ""Cooking basics"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Toaster"", ""Kitchen""]",117.0,1,30,4,4,4,4,33,5,0,02/04/19,10/10/24,4.73,4.82,4.82,4.85,4.76,4.82,4.52,IT037006C2E6L63F8G,f,1,1,0,0,0.47
719,22448352,20241200000000.0,20/12/24,city scrape,20807129,01/09/14,within an hour,100.0,91%,f,5,t,t,Santo Stefano,44.47899,11.35992,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,1.0,"[""Sound system"", ""TV"", ""Wine glasses"", ""Dining table"", ""Bidet"", ""Washer"", ""Clothing storage"", ""Wifi"", ""Single level home"", ""Hair dryer"", ""Oven"", ""Bed linens"", ""Iron"", ""Coffee maker: Nespresso"", ""Stove"", ""Hangers"", ""Barbecue utensils"", ""Shower gel"", ""Refrigerator"", ""Free street parking"", ""Body soap"", ""Dishes and silverware"", ""Drying rack for clothing"", ""Board games"", ""Private entrance"", ""Breakfast"", ""Garden view"", ""Private patio or balcony"", ""Essentials"", ""Freezer"", ""Paid parking on premises"", ""Air conditioning"", ""Heating"", ""City skyline view"", ""Cleaning products"", ""Hot water"", ""Shampoo"", ""Self check-in"", ""Room-darkening shades"", ""Baking sheet"", ""Cooking basics"", ""Lockbox"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Long term stays allowed"", ""Kitchen""]",152.0,1,100,13,33,63,67,29,5,0,31/01/18,29/09/24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,2,1,1,0,0.35
723,22546221,20241200000000.0,20/12/24,city scrape,39339834,23/07/15,within an hour,100.0,100%,t,2,t,t,Porto - Saragozza,44.49646,11.33648,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,4.0,"[""Wine glasses"", ""Bidet"", ""Washer"", ""Ceiling fan"", ""Hair dryer"", ""Oven"", ""Bed linens"", ""Iron"", ""Courtyard view"", ""Stove"", ""Coffee maker: french press"", ""Hangers"", ""Elevator"", ""Shower gel"", ""Refrigerator"", ""Body soap"", ""Dishes and silverware"", ""Pets allowed"", ""Drying rack for clothing"", ""Private entrance"", ""Essentials"", ""Heating"", ""Building staff"", ""Hot water"", ""Clothing storage: closet"", ""Self check-in"", ""43 inch HDTV"", ""Baking sheet"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Kitchen""]",120.0,2,30,29,59,88,357,37,12,0,19/03/18,20/10/24,4.65,4.76,4.81,4.7,4.68,4.97,4.51,IT037006C2A3OQSFFY,f,1,1,0,0,0.45
724,22628959,20241200000000.0,20/12/24,city scrape,166356936,07/01/18,,,100%,f,4,t,t,Santo Stefano,44.49115,11.34686,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,2.0,"[""Lock on bedroom door"", ""TV"", ""Wine glasses"", ""Smart lock"", ""Bidet"", ""Laundromat nearby"", ""Microwave"", ""Cleaning available during stay"", ""Wifi"", ""Single level home"", ""Hair dryer"", ""Bed linens"", ""Generico refrigerator"", ""Hangers"", ""Hot water kettle"", ""Elevator"", ""Shower gel"", ""Trash compactor"", ""Dishes and silverware"", ""Drying rack for clothing"", ""Breakfast"", ""Essentials"", ""Naturali body soap"", ""Freezer"", ""Air conditioning"", ""Paid washer \u2013 In building"", ""Coffee maker: espresso machine"", ""Heating"", ""Hot water"", ""Naturale conditioner"", ""Shampoo"", ""Paid dryer \u2013 In building"", ""First aid kit"", ""Paid parking garage off premises"", ""Self check-in"", ""Room-darkening shades"", ""Fire extinguisher"", ""Crib - available upon request"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Coffee"", ""Luggage dropoff allowed"", ""Toaster"", ""Kitchen""]",195.0,1,30,12,38,61,155,6,0,0,19/03/18,29/09/23,5.0,5.0,5.0,5.0,4.83,5.0,4.83,IT037006C2CHZAG7IM,t,4,0,4,0,0.07
726,22630379,20241200000000.0,20/12/24,city scrape,166356936,07/01/18,,,100%,f,4,t,t,Santo Stefano,44.49142,11.34533,Private room in rental unit,Private room,3,1.0,1 private bath,1.0,2.0,"[""Shampoo"", ""Lock on bedroom door"", ""Self check-in"", ""TV"", ""Dryer"", ""Hangers"", ""Private entrance"", ""Breakfast"", ""Smart lock"", ""Essentials"", ""Air conditioning"", ""Heating"", ""Wifi"", ""Dedicated workspace"", ""Hair dryer"", ""Hot water"", ""Bed linens"", ""Kitchen""]",195.0,1,30,16,44,70,172,2,0,0,04/02/18,25/09/18,5.0,5.0,5.0,4.5,5.0,5.0,5.0,IT037006C2CHZAG7IM,t,4,0,4,0,0.02
727,22630717,20241200000000.0,20/12/24,city scrape,166356936,07/01/18,,,100%,f,4,t,t,Santo Stefano,44.49168777,11.346405029296877,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,1.0,"[""Lock on bedroom door"", ""TV"", ""Wine glasses"", ""Bidet"", ""Smoke alarm"", ""Microwave"", ""Cleaning available during stay"", ""Naturale body soap"", ""Wifi"", ""Single level home"", ""Hair dryer"", ""Bed linens"", ""Iron"", ""Generico refrigerator"", ""Hangers"", ""Hot water kettle"", ""Elevator"", ""Keypad"", ""Shower gel"", ""Trash compactor"", ""Clothing storage: wardrobe and dresser"", ""Private entrance"", ""Breakfast"", ""Essentials"", ""Freezer"", ""Coffee maker: espresso machine"", ""Air conditioning"", ""Paid washer \u2013 In building"", ""Paid parking on premises"", ""Heating"", ""City skyline view"", ""Hot water"", ""Naturale conditioner"", ""Shampoo"", ""First aid kit"", ""Paid parking garage off premises"", ""Self check-in"", ""Room-darkening shades"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Coffee"", ""Luggage dropoff allowed"", ""Toaster""]",180.0,1,30,16,34,54,134,0,0,0,,,,,,,,,,IT037006C2CHZAG7IM,t,4,0,4,0,
732,22806937,20241200000000.0,20/12/24,city scrape,168543636,18/01/18,within an hour,100.0,100%,f,1,t,t,Santo Stefano,44.42311,11.32252,Entire home,Entire home/apt,4,2.0,2 baths,2.0,3.0,"[""Wine glasses"", ""Dining table"", ""Bidet"", ""Sun loungers"", ""Smoke alarm"", ""Microwave"", ""Clothing storage"", ""Blender"", ""Wifi"", ""Hair dryer"", ""Oven"", ""Bed linens"", ""Iron"", ""Central air conditioning"", ""Gas stove"", ""Hangers"", ""Hot water kettle"", ""Pack \u2019n play/Travel crib"", ""Carbon monoxide alarm"", ""Outdoor dining area"", ""Shower gel"", ""Refrigerator"", ""Valley view"", ""Body soap"", ""Coffee maker"", ""Dishes and silverware"", ""Outdoor furniture"", ""Pets allowed"", ""Private entrance"", ""Free washer \u2013 In unit"", ""Garden view"", ""Private patio or balcony"", ""Essentials"", ""HDTV"", ""Freezer"", ""Free parking on premises"", ""Host greets you"", ""Heating"", ""Cleaning products"", ""Hot water"", ""Private backyard \u2013 Fully fenced"", ""Shampoo"", ""Dishwasher"", ""Room-darkening shades"", ""Baking sheet"", ""Fire extinguisher"", ""Cooking basics"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Coffee"", ""Toaster"", ""Kitchen""]",150.0,3,29,13,43,65,210,35,8,0,29/06/18,26/10/24,5.0,4.97,5.0,5.0,5.0,4.97,4.91,IT037006C2QDBTADX8,t,1,1,0,0,0.44
733,22811622,20241200000000.0,20/12/24,city scrape,168585549,18/01/18,within an hour,100.0,88%,t,1,t,t,Santo Stefano,44.48692,11.34942,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,3.0,"[""Wine glasses"", ""Dining table"", ""Bidet"", ""Smoke alarm"", ""Clothing storage: wardrobe"", ""Ceiling fan"", ""Wifi"", ""Hair dryer"", ""Oven"", ""Iron"", ""Paid parking off premises"", ""Stove"", ""Hangers"", ""Hot water kettle"", ""Babysitter recommendations"", ""Outdoor dining area"", ""Refrigerator"", ""Body soap"", ""Dishes and silverware"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Free washer \u2013 In unit"", ""Private patio or balcony"", ""Essentials"", ""Freezer"", ""Host greets you"", ""Heating"", ""Cleaning products"", ""Hot water"", ""Shampoo"", ""First aid kit"", ""Dishwasher"", ""Baking sheet"", ""Fire extinguisher"", ""Cooking basics"", ""Extra pillows and blankets"", ""Coffee"", ""Toaster"", ""Kitchen""]",140.0,1,350,21,51,76,251,76,9,0,29/03/18,10/11/24,4.82,4.91,4.84,4.91,4.88,4.88,4.68,IT037006C2MVEP92RZ,f,1,1,0,0,0.93
