Unnamed: 0,id,scrape_id,last_scraped,source,host_id,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
3949,1112088088991313609,20241200000000.0,20/12/24,city scrape,462902328,06/06/22,within an hour,99.0,100%,f,20,t,t,Porto - Saragozza,44.50159421284549,11.327008918524184,Entire vacation home,Entire home/apt,4,1.0,1 bath,0.0,2.0,"[""TV"", ""Wine glasses"", ""Dining table"", ""Bidet"", ""Smoke alarm"", ""Cleaning available during stay"", ""Wifi"", ""Hair dryer"", ""Oven"", ""Bed linens"", ""Iron"", ""Central air conditioning"", ""Gas stove"", ""Hangers"", ""Hot water kettle"", ""Carbon monoxide alarm"", ""Central heating"", ""Shower gel"", ""Refrigerator"", ""Body soap"", ""Dishes and silverware"", ""Pets allowed"", ""Standalone high chair - available upon request"", ""Drying rack for clothing"", ""Free washer \u2013 In unit"", ""Essentials"", ""Freezer"", ""Free parking on premises"", ""City skyline view"", ""Cleaning products"", ""Hot water"", ""Shampoo"", ""Clothing storage: closet"", ""First aid kit"", ""Self check-in"", ""Room-darkening shades"", ""Baking sheet"", ""Fire extinguisher"", ""Cooking basics"", ""Crib - available upon request"", ""Dedicated workspace"", ""Coffee"", ""Smart lock"", ""Kitchen""]",95.0,30,365,24,52,74,229,33,33,2,05/04/24,05/12/24,4.55,4.67,4.7,4.73,4.67,4.42,4.52,IT037006B4PEPMYEZF,t,16,16,0,0,3.81
3950,1112088267574821032,20241200000000.0,20/12/24,city scrape,567004028,14/03/24,within an hour,100.0,100%,t,1,t,t,Santo Stefano,44.49941829999999,11.348687,Entire home,Entire home/apt,6,1.5,1.5 baths,2.0,3.0,"[""TV"", ""Wine glasses"", ""Dining table"", ""Bidet"", ""Heating - split type ductless system"", ""Baby safety gates"", ""Laundromat nearby"", ""Stainless steel single oven"", ""Microwave"", ""Washer"", ""Books and reading material"", ""Outlet covers"", ""Wifi"", ""Hair dryer"", ""Bed linens"", ""Iron"", ""Coffee maker: Nespresso"", ""Hangers"", ""Hot water kettle"", ""Paid parking lot off premises"", ""Central heating"", ""Outdoor dining area"", ""Shower gel"", ""Clothing storage: closet and wardrobe"", ""Refrigerator"", ""Body soap"", ""Dishes and silverware"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Private entrance"", ""Private patio or balcony"", ""Mosquito net"", ""Essentials"", ""Freezer"", ""Paid parking on premises"", ""Air conditioning"", ""Conditioner"", ""Cleaning products"", ""Hot water"", ""Private backyard \u2013 Fully fenced"", ""Shampoo"", ""First aid kit"", ""Other gas stove"", ""Dishwasher"", ""Room-darkening shades"", ""Baking sheet"", ""Self check-in"", ""Fire extinguisher"", ""Cooking basics"", ""Lockbox"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Long term stays allowed"", ""Coffee"", ""Luggage dropoff allowed"", ""Toaster"", ""Kitchen""]",195.0,1,30,13,25,50,136,64,64,3,23/03/24,12/12/24,4.95,4.92,4.98,4.78,4.98,4.97,4.81,IT037006C2UIJML5XZ,t,1,1,0,0,7.03
3951,1112099815996831044,20241200000000.0,20/12/24,city scrape,389732581,23/02/21,within an hour,90.0,100%,f,14,t,t,Porto - Saragozza,44.49366,11.34152,Private room in rental unit,Private room,3,1.0,1 private bath,1.0,1.0,"[""Shampoo"", ""Hangers"", ""Bed linens"", ""Elevator"", ""Essentials"", ""HDTV"", ""Clothing storage: wardrobe"", ""Air conditioning"", ""Heating"", ""Extra pillows and blankets"", ""Wifi"", ""Hair dryer"", ""Dedicated workspace"", ""Hot water"", ""Body soap"", ""Iron""]",133.0,2,28,24,54,82,347,7,7,1,11/04/24,02/12/24,5.0,5.0,5.0,4.86,4.86,5.0,5.0,IT037006B4G7GUZJI7,t,8,6,2,0,0.83
3952,1112099945004386332,20241200000000.0,20/12/24,city scrape,389732581,23/02/21,within an hour,90.0,100%,f,14,t,t,Porto - Saragozza,44.49174,11.34138,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,1.0,"[""Shampoo"", ""Hangers"", ""Hot water kettle"", ""Elevator"", ""Essentials"", ""HDTV"", ""Clothing storage: wardrobe"", ""Air conditioning"", ""Mini fridge"", ""Heating"", ""Extra pillows and blankets"", ""Wifi"", ""Hair dryer"", ""Hot water"", ""Bed linens"", ""Ethernet connection""]",133.0,2,28,25,55,85,356,5,5,0,09/04/24,10/06/24,4.4,5.0,4.4,5.0,5.0,5.0,4.0,IT037006B4G7GUZJI7,t,8,6,2,0,0.59
3953,1112117704496275829,20241200000000.0,20/12/24,city scrape,462902328,06/06/22,within an hour,99.0,100%,f,20,t,t,Porto - Saragozza,44.5015483,11.3262579,Entire vacation home,Entire home/apt,2,1.0,1 bath,0.0,1.0,"[""TV"", ""Wine glasses"", ""Dining table"", ""Bidet"", ""Smoke alarm"", ""Cleaning available during stay"", ""Wifi"", ""Hair dryer"", ""Oven"", ""Bed linens"", ""Ethernet connection"", ""Iron"", ""Central air conditioning"", ""Gas stove"", ""Hangers"", ""Hot water kettle"", ""Carbon monoxide alarm"", ""Central heating"", ""Shower gel"", ""Refrigerator"", ""Body soap"", ""Dishes and silverware"", ""Pets allowed"", ""Standalone high chair - available upon request"", ""Drying rack for clothing"", ""Free washer \u2013 In unit"", ""Essentials"", ""Freezer"", ""Free parking on premises"", ""City skyline view"", ""Cleaning products"", ""Hot water"", ""Shampoo"", ""Clothing storage: closet"", ""First aid kit"", ""Self check-in"", ""Room-darkening shades"", ""Baking sheet"", ""Fire extinguisher"", ""Cooking basics"", ""Crib - available upon request"", ""Dedicated workspace"", ""Coffee"", ""Smart lock"", ""Kitchen""]",89.0,1,365,18,33,47,178,39,39,2,11/04/24,01/12/24,4.85,4.87,4.92,4.64,4.95,4.77,4.74,IT037006B4PEPMYEZF,t,16,16,0,0,4.61
3954,1112172750574798410,20241200000000.0,20/12/24,city scrape,462902328,06/06/22,within an hour,99.0,100%,f,20,t,t,Santo Stefano,44.5045364,11.3494733,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Induction stove"", ""TV"", ""Wine glasses"", ""Dining table"", ""Bidet"", ""Microwave"", ""Cleaning available during stay"", ""Wifi"", ""Hair dryer"", ""Bed linens"", ""Iron"", ""Central air conditioning"", ""Hangers"", ""Hot water kettle"", ""Elevator"", ""Central heating"", ""Shower gel"", ""Refrigerator"", ""Body soap"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Standalone high chair - available upon request"", ""Drying rack for clothing"", ""Free washer \u2013 In unit"", ""Stainless steel oven"", ""Essentials"", ""Freezer"", ""Paid parking on premises"", ""Cleaning products"", ""Hot water"", ""Shampoo"", ""Clothing storage: closet"", ""First aid kit"", ""Self check-in"", ""Dishwasher"", ""Room-darkening shades"", ""Baking sheet"", ""Fire extinguisher"", ""Crib - available upon request"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Coffee"", ""Smart lock"", ""Kitchen""]",89.0,1,365,26,53,77,209,19,19,1,10/04/24,25/11/24,4.58,4.89,4.79,4.26,4.68,4.58,4.53,IT037006C2MK8TS9CG,t,16,16,0,0,2.24
3956,1112228046283846928,20241200000000.0,20/12/24,city scrape,462902328,06/06/22,within an hour,99.0,100%,f,20,t,t,Porto - Saragozza,44.4929694,11.3407816,Entire condo,Entire home/apt,4,1.0,1 bath,0.0,2.0,"[""TV"", ""Wine glasses"", ""Dining table"", ""Bidet"", ""Smoke alarm"", ""Microwave"", ""Cleaning available during stay"", ""Books and reading material"", ""Wifi"", ""Single level home"", ""Hair dryer"", ""Bed linens"", ""Iron"", ""Gas stove"", ""Hangers"", ""Hot water kettle"", ""Carbon monoxide alarm"", ""Central heating"", ""Elevator"", ""Shower gel"", ""Refrigerator"", ""Body soap"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Standalone high chair - available upon request"", ""Drying rack for clothing"", ""Free washer \u2013 In unit"", ""Essentials"", ""Freezer"", ""Air conditioning"", ""Cleaning products"", ""Hot water"", ""Shampoo"", ""Clothing storage: closet"", ""First aid kit"", ""Paid parking garage off premises"", ""Room-darkening shades"", ""Baking sheet"", ""Fire extinguisher"", ""Cooking basics"", ""Crib - available upon request"", ""Dedicated workspace"", ""Coffee"", ""Kitchen""]",119.0,1,365,7,7,7,7,32,32,0,25/03/24,09/11/24,4.66,4.91,4.53,4.53,4.75,5.0,4.66,IT037006C2MZZYVLE2,t,16,16,0,0,3.54
3957,1112335778270958113,20241200000000.0,20/12/24,city scrape,293411370,09/09/19,within an hour,100.0,100%,f,42,t,t,Santo Stefano,44.4973235,11.3434111,Entire rental unit,Entire home/apt,6,2.5,2.5 baths,3.0,6.0,"[""Induction stove"", ""TV"", ""Wine glasses"", ""Dining table"", ""Bidet"", ""Microwave"", ""Washer"", ""Clothing storage"", ""Wifi"", ""Hair dryer"", ""Oven"", ""Bed linens"", ""Iron"", ""Hangers"", ""Hot water kettle"", ""Refrigerator"", ""Body soap"", ""Coffee maker"", ""Dishes and silverware"", ""Drying rack for clothing"", ""Private entrance"", ""Essentials"", ""Freezer"", ""Air conditioning"", ""Heating"", ""Cleaning products"", ""Hot water"", ""Shampoo"", ""Self check-in"", ""Dishwasher"", ""Room-darkening shades"", ""Baking sheet"", ""Cooking basics"", ""Lockbox"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Coffee"", ""Kitchen""]",181.0,1,365,10,27,51,198,20,20,4,07/04/24,09/12/24,4.9,4.8,4.9,4.75,4.9,5.0,4.75,IT037006C2MKDTBKI5,t,41,41,0,0,2.33
3958,1112335816295745946,20241200000000.0,20/12/24,city scrape,293411370,09/09/19,within an hour,100.0,100%,f,42,t,t,Porto - Saragozza,44.4908445,11.3348004,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Induction stove"", ""TV"", ""Wine glasses"", ""Dining table"", ""Bidet"", ""Washer"", ""Clothing storage"", ""Wifi"", ""Single level home"", ""Hair dryer"", ""Bed linens"", ""Iron"", ""Coffee maker: Nespresso"", ""Hangers"", ""Hot water kettle"", ""Refrigerator"", ""Body soap"", ""Dishes and silverware"", ""Drying rack for clothing"", ""Private entrance"", ""Essentials"", ""Freezer"", ""Air conditioning"", ""Heating"", ""Cleaning products"", ""Hot water"", ""Shampoo"", ""Self check-in"", ""Dishwasher"", ""Baking sheet"", ""Cooking basics"", ""Lockbox"", ""Coffee"", ""Kitchen""]",88.0,1,365,0,0,13,178,13,13,0,31/03/24,27/10/24,4.69,4.85,4.69,4.62,4.85,4.77,4.31,IT037006C24SM5TOB4,t,41,41,0,0,1.47
3959,1112427067784908295,20241200000000.0,20/12/24,city scrape,293411370,09/09/19,within an hour,100.0,100%,f,42,t,t,Porto - Saragozza,44.4941963,11.3377725,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Induction stove"", ""TV"", ""Wine glasses"", ""Dining table"", ""Bidet"", ""Washer"", ""Clothing storage"", ""Wifi"", ""Hair dryer"", ""Oven"", ""Bed linens"", ""Iron"", ""Coffee maker: Nespresso"", ""Hangers"", ""Hot water kettle"", ""Refrigerator"", ""Body soap"", ""Dishes and silverware"", ""Drying rack for clothing"", ""Private entrance"", ""Essentials"", ""Freezer"", ""Air conditioning"", ""Heating"", ""Cleaning products"", ""Hot water"", ""Shampoo"", ""Self check-in"", ""Dishwasher"", ""Room-darkening shades"", ""Baking sheet"", ""Cooking basics"", ""Lockbox"", ""Extra pillows and blankets"", ""Coffee"", ""Toaster"", ""Kitchen""]",94.0,1,365,14,44,74,219,20,20,2,03/04/24,14/12/24,4.75,4.75,4.9,4.85,4.8,5.0,4.55,IT037006C2CXAD6AYV,t,41,41,0,0,2.29
3960,1112437123456281491,20241200000000.0,20/12/24,city scrape,293411370,09/09/19,within an hour,100.0,100%,f,42,t,t,Santo Stefano,44.4895576,11.3532311,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Wine glasses"", ""Dining table"", ""Bidet"", ""Microwave"", ""Washer"", ""Clothing storage"", ""Wifi"", ""Hair dryer"", ""Bed linens"", ""Folding or convertible high chair"", ""32 inch HDTV"", ""Iron"", ""Gas stove"", ""Hangers"", ""Hot water kettle"", ""Crib - always at the listing"", ""Refrigerator"", ""Body soap"", ""Coffee maker"", ""Dishes and silverware"", ""Drying rack for clothing"", ""Private entrance"", ""Private patio or balcony"", ""Mosquito net"", ""Essentials"", ""Freezer"", ""Air conditioning"", ""Heating"", ""Cleaning products"", ""Hot water"", ""Shampoo"", ""Self check-in"", ""Dishwasher"", ""Room-darkening shades"", ""Cooking basics"", ""Lockbox"", ""Extra pillows and blankets"", ""Coffee"", ""Kitchen""]",83.0,1,365,23,53,83,248,17,17,0,11/04/24,12/11/24,4.59,4.94,4.88,4.94,4.94,4.88,4.59,IT037006C299GQMKB4,t,41,41,0,0,2.01
